symbol,name,market,price,low_60d,rebound_pct,rsi
024830,세원물산,KOSDAQ,11510.0,10000.0,15.100000000000001,43.18181818181818
289480,커버드콜,KOSPI,10470.0,9098.0,15.080237414816434,55.70175438596492
007210,벽산,KOSPI,1872.0,1627.0,15.058389674247085,43.30357142857143
483020,의료AI,KOSPI,14080.0,12240.0,15.032679738562083,46.70947030497592
005160,동국산업,KOSDAQ,2835.0,2465.0,15.010141987829616,47.557003257328994
138610,나이벡,KOSDAQ,30300.0,26350.0,14.990512333965844,41.904761904761905
036630,세종텔레콤,KOSDAQ,7980.0,6940.0,14.98559077809798,46.15384615384615
381180,미국필라델피아반도체나스닥,KOSPI,30320.0,26375.0,14.957345971563974,47.32142857142857
394670,글로벌리튬,KOSPI,11620.0,10110.0,14.93570722057369,52.741020793950845
396520,차이나반도체FACTSET,KOSPI,10950.0,9530.0,14.900314795383007,40.42553191489362
000157,두산2우B,KOSPI,448500.0,390500.0,14.852752880921894,43.24324324324324
220180,핸디소프트,KOSDAQ,1967.0,1713.0,14.827787507297142,52.50338294993234
057680,티사이언티픽,KOSDAQ,666.0,580.0,14.827586206896548,51.61290322580645
036800,나이스정보통신,KOSDAQ,26000.0,22650.0,14.790286975717448,40.5
017550,수산세보틱스,KOSPI,1872.0,1631.0,14.77621091354997,41.46666666666667
298830,슈어소프트테크,KOSDAQ,7230.0,6300.0,14.761904761904754,41.49532710280374
254120,자비스,KOSDAQ,1192.0,1039.0,14.725697786333015,42.21556886227545
364980,차전지TOP10,KOSPI,9815.0,8560.0,14.661214953271017,40.28716216216217
300950,게임산업,KOSPI,6670.0,5820.0,14.604810996563566,48.55371900826446
447430,주주환원가치주액티브,KOSPI,16830.0,14686.0,14.598937763856746,42.08675263774913
332570,일렉트로닉스,KOSDAQ,5070.0,4425.0,14.576271186440671,43.0835734870317
122310,제노레이,KOSDAQ,4365.0,3810.0,14.566929133858263,41.228070175438596
317120,라닉스,KOSDAQ,1880.0,1641.0,14.564290067032303,48.42406876790831
198940,한주라이트메탈,KOSDAQ,678.0,592.0,14.527027027027017,51.26903553299493
044480,빌리언스,KOSDAQ,213.0,186.0,14.516129032258075,44.07894736842105
469050,미국반도체NYSE,KOSPI,20385.0,17810.0,14.458169567658619,42.03431372549019
488290,마이다스,KOSPI,34720.0,30368.0,14.33087460484721,44.29599177800617
469750,아이비젼웍스,KOSDAQ,1133.0,991.0,14.328960645812305,40.15873015873016
043370,피에이치에이,KOSDAQ,12690.0,11100.0,14.324324324324333,43.75
084695,대상홀딩스우,KOSPI,14450.0,12640.0,14.319620253164555,41.05090311986864
364990,게임TOP10,KOSPI,5590.0,4890.0,14.314928425357865,48.401826484018265
053290,능률,KOSDAQ,2040.0,1785.0,14.28571428571428,53.12977099236641
126700,하이비젼시스템,KOSDAQ,17600.0,15400.0,14.28571428571428,46.268656716417915
015710,코콤,KOSDAQ,3845.0,3365.0,14.264487369985135,48.717948717948715
094840,슈프리마에이치큐,KOSDAQ,7140.0,6250.0,14.240000000000009,43.682310469314075
083550,케이엠,KOSDAQ,3615.0,3165.0,14.218009478672977,45.98070739549839
175140,휴먼테크놀로지,KOSDAQ,3900.0,3415.0,14.202049780380666,47.96511627906977
192440,슈피겐코리아,KOSDAQ,24550.0,21500.0,14.186046511627914,41.86046511627907
036120,서울평가정보,KOSDAQ,2190.0,1918.0,14.181438998957251,58.62068965517242
234100,폴라리스세원,KOSDAQ,1071.0,938.0,14.179104477611947,40.452616690240454
