date,code,name,entry_price,exit_price,return,exit_reason,signals,gap_pct,change_pct,trade_amount
2026-03-17,003280,흥아해운,3035.0999999999995,2989.5734999999995,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",-0.4942339373970346,12.08609271523179,1144254256580.0
2026-03-17,090710,휴림로봇,12311.249999999998,12126.581249999997,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.4247491638795986,9.714285714285714,482440008960.0
2026-03-17,009150,삼성전기,430642.49999999994,424182.86249999993,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.753026634382567,4.200700116686114,462749474500.0
2026-03-17,027360,아주IB투자,6472.199999999999,6666.365999999999,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",1.7377567140600316,16.149068322981368,346905181040.0
2026-03-17,000390,삼화페인트,9446.999999999998,9730.409999999998,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",1.511879049676026,17.02127659574468,319075218000.0
2026-03-17,011930,신성이엔지,2331.6,2401.548,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",3.571428571428571,25.43103448275862,304515035220.0
2026-03-17,307750,국전약품,4723.499999999999,4652.647499999999,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",0.966702470461869,17.872340425531917,181293209240.0
2026-03-17,242040,나무기술,6723.449999999999,6925.153499999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': False, 'momentum': True}",4.694835680751173,3.1390134529147984,169592650500.0
2026-03-17,007660,이수페타시스,109544.99999999999,112831.34999999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.0245746691871456,4.862385321100918,162726852600.0
2026-03-17,0011A0,액스비스,29948.999999999996,30847.469999999998,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.929577464788732,9.563758389261745,103934745000.0
