symbol,name,market,strategy,score,price,volatility,returns_6m,max_dd,rsi,details
487230,미국AI전력핵심인프라,KOSPI,배당성장,62,20120.0,46.76,18.42,-26.73,55.5,"['❌ 변동성 46.8% (높음)', '✅ 꾸준한 성장 (6M 18.4%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-26.7%)', '✅ RSI 적정 (55.5)']"
490090,미국AI빅테크10,KOSPI,배당성장,62,14540.0,19.59,9.17,-21.55,54.7,"['✅ 변동성 19.6% (매우 안정)', '❌ 변동 큼 (6M 9.2%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-21.6%)', '✅ RSI 적정 (54.7)']"
491820,전력설비투자,KOSPI,배당성장,62,37430.0,64.02,73.93,-24.84,43.9,"['❌ 변동성 64.0% (높음)', '✅ 꾸준한 성장 (6M 73.9%)', '⚡ 거래 보통', '⚡ 낙폭 보통 (-24.8%)', '✅ RSI 적정 (43.9)']"
108670,하우시스,KOSPI,배당성장,61,28650.0,32.52,-3.37,-17.44,35.0,"['⚡ 변동성 32.5% (안정)', '❌ 변동 큼 (6M -3.4%)', '✅ 거래 안정', '✅ 낙폭 작음 (-17.4%)', '⚡ RSI 보통 (35.0)']"
008470,부스타,KOSDAQ,배당성장,60,3680.0,19.58,-7.54,-16.1,42.3,"['✅ 변동성 19.6% (매우 안정)', '❌ 변동 큼 (6M -7.5%)', '✅ 낙폭 작음 (-16.1%)', '✅ RSI 적정 (42.3)']"
016790,현대사료,KOSDAQ,배당성장,60,994.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
017480,삼현철강,KOSDAQ,배당성장,60,4545.0,23.52,-4.42,-10.83,46.6,"['✅ 변동성 23.5% (매우 안정)', '❌ 변동 큼 (6M -4.4%)', '✅ 낙폭 작음 (-10.8%)', '✅ RSI 적정 (46.6)']"
019770,서연탑메탈,KOSDAQ,배당성장,60,3900.0,27.24,-0.13,-12.7,40.6,"['✅ 변동성 27.2% (매우 안정)', '❌ 변동 큼 (6M -0.1%)', '✅ 낙폭 작음 (-12.7%)', '✅ RSI 적정 (40.6)']"
024880,케이피에프,KOSDAQ,배당성장,60,6040.0,58.5,7.86,-17.48,41.6,"['❌ 변동성 58.5% (높음)', '✅ 꾸준한 성장 (6M 7.9%)', '✅ 낙폭 작음 (-17.5%)', '✅ RSI 적정 (41.6)']"
024950,삼천리자전거,KOSDAQ,배당성장,60,4120.0,8.18,-10.24,-18.72,50.0,"['✅ 변동성 8.2% (매우 안정)', '❌ 변동 큼 (6M -10.2%)', '✅ 낙폭 작음 (-18.7%)', '✅ RSI 적정 (50.0)']"
027710,팜스토리,KOSDAQ,배당성장,60,1324.0,43.39,10.33,-16.78,41.4,"['❌ 변동성 43.4% (높음)', '✅ 꾸준한 성장 (6M 10.3%)', '✅ 낙폭 작음 (-16.8%)', '✅ RSI 적정 (41.4)']"
031510,오스템,KOSDAQ,배당성장,60,1020.0,25.51,-6.08,-14.47,51.4,"['✅ 변동성 25.5% (매우 안정)', '❌ 변동 큼 (6M -6.1%)', '✅ 낙폭 작음 (-14.5%)', '✅ RSI 적정 (51.4)']"
032980,바이온,KOSDAQ,배당성장,60,604.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
033050,제이엠아이,KOSDAQ,배당성장,60,897.0,34.95,2.99,-20.21,51.7,"['⚡ 변동성 34.9% (안정)', '⚡ 안정적 (6M 3.0%)', '⚡ 낙폭 보통 (-20.2%)', '✅ RSI 적정 (51.7)']"
036690,코맥스,KOSDAQ,배당성장,60,2885.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
038010,제일테크노스,KOSDAQ,배당성장,60,6020.0,25.23,-15.92,-26.05,36.2,"['✅ 변동성 25.2% (매우 안정)', '❌ 변동 큼 (6M -15.9%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-26.0%)', '⚡ RSI 보통 (36.2)']"
041590,플래스크,KOSDAQ,배당성장,60,2370.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
042110,에스씨디,KOSDAQ,배당성장,60,1330.0,26.51,-2.99,-19.2,40.2,"['✅ 변동성 26.5% (매우 안정)', '❌ 변동 큼 (6M -3.0%)', '✅ 낙폭 작음 (-19.2%)', '✅ RSI 적정 (40.2)']"
043370,피에이치에이,KOSDAQ,배당성장,60,12690.0,49.5,10.93,-16.83,43.8,"['❌ 변동성 49.5% (높음)', '✅ 꾸준한 성장 (6M 10.9%)', '✅ 낙폭 작음 (-16.8%)', '✅ RSI 적정 (43.8)']"
045100,한양이엔지,KOSDAQ,배당성장,60,28300.0,80.0,41.78,-19.97,47.9,"['❌ 변동성 80.0% (높음)', '✅ 꾸준한 성장 (6M 41.8%)', '✅ 낙폭 작음 (-20.0%)', '✅ RSI 적정 (47.9)']"
046070,코다코,KOSDAQ,배당성장,60,10280.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
056700,신화인터텍,KOSDAQ,배당성장,60,1871.0,27.7,-4.3,-16.46,49.3,"['✅ 변동성 27.7% (매우 안정)', '❌ 변동 큼 (6M -4.3%)', '✅ 낙폭 작음 (-16.5%)', '✅ RSI 적정 (49.3)']"
065150,대산F,KOSDAQ,배당성장,60,145.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
065570,삼영이엔씨,KOSDAQ,배당성장,60,764.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
066410,버킷스튜디오,KOSDAQ,배당성장,60,1153.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
067990,도이치모터스,KOSDAQ,배당성장,60,4330.0,28.1,-12.26,-19.8,42.0,"['✅ 변동성 28.1% (매우 안정)', '❌ 변동 큼 (6M -12.3%)', '✅ 낙폭 작음 (-19.8%)', '✅ RSI 적정 (42.0)']"
068940,셀피글로벌,KOSDAQ,배당성장,60,778.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
072950,빛샘전자,KOSDAQ,배당성장,60,7670.0,65.21,44.72,-17.65,58.5,"['❌ 변동성 65.2% (높음)', '✅ 꾸준한 성장 (6M 44.7%)', '✅ 낙폭 작음 (-17.6%)', '✅ RSI 적정 (58.5)']"
073640,테라사이언스,KOSDAQ,배당성장,60,654.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
080720,한국유니온제약,KOSDAQ,배당성장,60,2725.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
081150,티플랙스,KOSDAQ,배당성장,60,3345.0,36.04,4.04,-21.61,58.3,"['⚡ 변동성 36.0% (안정)', '⚡ 안정적 (6M 4.0%)', '⚡ 낙폭 보통 (-21.6%)', '✅ RSI 적정 (58.3)']"
082660,코스나인,KOSDAQ,배당성장,60,480.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
083550,케이엠,KOSDAQ,배당성장,60,3615.0,47.15,18.52,-19.36,46.0,"['❌ 변동성 47.1% (높음)', '✅ 꾸준한 성장 (6M 18.5%)', '✅ 낙폭 작음 (-19.4%)', '✅ RSI 적정 (46.0)']"
086670,비엠티,KOSDAQ,배당성장,60,13230.0,61.79,7.13,-18.97,47.8,"['❌ 변동성 61.8% (높음)', '✅ 꾸준한 성장 (6M 7.1%)', '✅ 낙폭 작음 (-19.0%)', '✅ RSI 적정 (47.8)']"
093190,빅솔론,KOSDAQ,배당성장,60,7650.0,55.0,32.58,-12.5,47.3,"['❌ 변동성 55.0% (높음)', '✅ 꾸준한 성장 (6M 32.6%)', '✅ 낙폭 작음 (-12.5%)', '✅ RSI 적정 (47.3)']"
096610,알에프세미,KOSDAQ,배당성장,60,2965.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
097870,효성오앤비,KOSDAQ,배당성장,60,6560.0,38.21,1.23,-28.66,54.6,"['⚡ 변동성 38.2% (안정)', '⚡ 안정적 (6M 1.2%)', '⚡ 낙폭 보통 (-28.7%)', '✅ RSI 적정 (54.6)']"
106520,노블엠앤비,KOSDAQ,배당성장,60,411.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
121800,비덴트,KOSDAQ,배당성장,60,3320.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
128660,피제이메탈,KOSDAQ,배당성장,60,3255.0,40.19,11.66,-18.04,52.5,"['❌ 변동성 40.2% (높음)', '✅ 꾸준한 성장 (6M 11.7%)', '✅ 낙폭 작음 (-18.0%)', '✅ RSI 적정 (52.5)']"
131180,딜리,KOSDAQ,배당성장,60,916.0,21.45,-6.15,-17.18,47.6,"['✅ 변동성 21.5% (매우 안정)', '❌ 변동 큼 (6M -6.1%)', '✅ 낙폭 작음 (-17.2%)', '✅ RSI 적정 (47.6)']"
139050,랩스,KOSDAQ,배당성장,60,2805.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
143540,영우디에스피,KOSDAQ,배당성장,60,1149.0,61.15,59.58,-16.34,43.1,"['❌ 변동성 61.2% (높음)', '✅ 꾸준한 성장 (6M 59.6%)', '✅ 낙폭 작음 (-16.3%)', '✅ RSI 적정 (43.1)']"
149980,하이로닉,KOSDAQ,배당성장,60,5090.0,0.0,0.0,-16.69,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-16.7%)', '✅ RSI 적정 (50.0)']"
177830,파버나인,KOSDAQ,배당성장,60,2745.0,22.48,-6.15,-14.38,43.1,"['✅ 변동성 22.5% (매우 안정)', '❌ 변동 큼 (6M -6.2%)', '✅ 낙폭 작음 (-14.4%)', '✅ RSI 적정 (43.1)']"
182400,엔케이맥스,KOSDAQ,배당성장,60,3670.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
196490,디에이테크놀로지,KOSDAQ,배당성장,60,203.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
200780,비씨월드제약,KOSDAQ,배당성장,60,4950.0,64.82,22.71,-15.67,42.9,"['❌ 변동성 64.8% (높음)', '✅ 꾸준한 성장 (6M 22.7%)', '✅ 낙폭 작음 (-15.7%)', '✅ RSI 적정 (42.9)']"
203690,아크솔루션스,KOSDAQ,배당성장,60,4425.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
217480,에스디생명공학,KOSDAQ,배당성장,60,499.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
217620,선샤인푸드,KOSDAQ,배당성장,60,3810.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
227100,프로브잇,KOSDAQ,배당성장,60,612.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
230980,비유테크놀러지,KOSDAQ,배당성장,60,229.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
236200,슈프리마,KOSDAQ,배당성장,60,48600.0,81.99,40.87,-18.73,51.3,"['❌ 변동성 82.0% (높음)', '✅ 꾸준한 성장 (6M 40.9%)', '✅ 낙폭 작음 (-18.7%)', '✅ RSI 적정 (51.3)']"
241820,피씨엘,KOSDAQ,배당성장,60,6040.0,0.0,0.0,-3.51,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-3.5%)', '✅ RSI 적정 (50.0)']"
258830,세종메디칼,KOSDAQ,배당성장,60,412.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
269620,시스웍,KOSDAQ,배당성장,60,889.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
294090,이오플로우,KOSDAQ,배당성장,60,1490.0,0.0,0.0,-6.87,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-6.9%)', '✅ RSI 적정 (50.0)']"
319660,피에스케이,KOSDAQ,배당성장,60,74000.0,107.51,173.57,-26.75,62.1,"['❌ 변동성 107.5% (높음)', '✅ 꾸준한 성장 (6M 173.6%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-26.7%)', '⚡ RSI 보통 (62.1)']"
357230,에이치피오,KOSDAQ,배당성장,60,2440.0,24.89,-11.43,-17.68,52.0,"['✅ 변동성 24.9% (매우 안정)', '❌ 변동 큼 (6M -11.4%)', '✅ 낙폭 작음 (-17.7%)', '✅ RSI 적정 (52.0)']"
377460,위니아에이드,KOSDAQ,배당성장,60,4080.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
418250,시큐레터,KOSDAQ,배당성장,60,6550.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
000300,오토넥스,KOSPI,배당성장,60,4200.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
001065,중외제약우,KOSPI,배당성장,60,27950.0,29.48,-0.53,-12.0,43.6,"['✅ 변동성 29.5% (매우 안정)', '❌ 변동 큼 (6M -0.5%)', '✅ 낙폭 작음 (-12.0%)', '✅ RSI 적정 (43.6)']"
001560,제일연마,KOSPI,배당성장,60,11850.0,45.74,11.37,-17.99,57.5,"['❌ 변동성 45.7% (높음)', '✅ 꾸준한 성장 (6M 11.4%)', '✅ 낙폭 작음 (-18.0%)', '✅ RSI 적정 (57.5)']"
001740,네트웍스,KOSPI,배당성장,60,5240.0,58.28,16.7,-16.25,45.0,"['❌ 변동성 58.3% (높음)', '✅ 꾸준한 성장 (6M 16.7%)', '✅ 낙폭 작음 (-16.2%)', '✅ RSI 적정 (45.0)']"
001755,한양증권우,KOSPI,배당성장,60,25550.0,46.05,49.77,-19.84,57.5,"['❌ 변동성 46.0% (높음)', '✅ 꾸준한 성장 (6M 49.8%)', '✅ 낙폭 작음 (-19.8%)', '✅ RSI 적정 (57.5)']"
002410,범양건영,KOSPI,배당성장,60,1935.0,0.0,0.0,-12.05,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-12.0%)', '✅ RSI 적정 (50.0)']"
002620,제일파마홀딩스,KOSPI,배당성장,60,9170.0,28.96,4.2,-18.86,65.3,"['✅ 변동성 29.0% (매우 안정)', '⚡ 안정적 (6M 4.2%)', '✅ 낙폭 작음 (-18.9%)']"
003070,코오롱글로벌,KOSPI,배당성장,60,10040.0,42.35,9.13,-19.59,45.8,"['❌ 변동성 42.4% (높음)', '✅ 꾸준한 성장 (6M 9.1%)', '✅ 낙폭 작음 (-19.6%)', '✅ RSI 적정 (45.8)']"
003300,한일홀딩스,KOSPI,배당성장,60,17900.0,30.83,-0.5,-20.98,56.6,"['⚡ 변동성 30.8% (안정)', '❌ 변동 큼 (6M -0.5%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-21.0%)', '✅ RSI 적정 (56.6)']"
004970,신라교역,KOSPI,배당성장,60,9510.0,20.26,2.26,-17.35,22.6,"['✅ 변동성 20.3% (매우 안정)', '⚡ 안정적 (6M 2.3%)', '✅ 낙폭 작음 (-17.3%)']"
005030,부산주공,KOSPI,배당성장,60,486.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
005110,한창,KOSPI,배당성장,60,1254.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
005500,삼진제약,KOSPI,배당성장,60,18210.0,27.57,-5.01,-18.29,34.2,"['✅ 변동성 27.6% (매우 안정)', '❌ 변동 큼 (6M -5.0%)', '✅ 거래 안정', '✅ 낙폭 작음 (-18.3%)']"
006380,카프로,KOSPI,배당성장,60,3660.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
007310,오뚜기,KOSPI,배당성장,60,366000.0,23.9,-15.47,-17.44,27.7,"['✅ 변동성 23.9% (매우 안정)', '❌ 변동 큼 (6M -15.5%)', '✅ 거래 안정', '✅ 낙폭 작음 (-17.4%)']"
007540,샘표,KOSPI,배당성장,60,56500.0,45.37,13.34,-18.92,47.4,"['❌ 변동성 45.4% (높음)', '✅ 꾸준한 성장 (6M 13.3%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (47.4)']"
007570,일양약품,KOSPI,배당성장,60,13050.0,0.0,0.0,-18.7,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-18.7%)', '✅ RSI 적정 (50.0)']"
007575,일양약품우,KOSPI,배당성장,60,12980.0,0.0,0.0,-19.61,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-19.6%)', '✅ RSI 적정 (50.0)']"
007590,동방아그로,KOSPI,배당성장,60,5860.0,11.01,-5.79,-9.29,40.4,"['✅ 변동성 11.0% (매우 안정)', '❌ 변동 큼 (6M -5.8%)', '✅ 낙폭 작음 (-9.3%)', '✅ RSI 적정 (40.4)']"
007610,선도전기,KOSPI,배당성장,60,3000.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
008110,대동전자,KOSPI,배당성장,60,15040.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
009440,그린홀딩스,KOSPI,배당성장,60,756.0,0.0,0.0,-3.53,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-3.5%)', '✅ RSI 적정 (50.0)']"
012280,영화금속,KOSPI,배당성장,60,1030.0,41.13,12.32,-11.0,45.6,"['❌ 변동성 41.1% (높음)', '✅ 꾸준한 성장 (6M 12.3%)', '✅ 낙폭 작음 (-11.0%)', '✅ RSI 적정 (45.6)']"
016360,삼성증권,KOSPI,배당성장,60,96600.0,59.75,30.54,-23.14,37.2,"['❌ 변동성 59.7% (높음)', '✅ 꾸준한 성장 (6M 30.5%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-23.1%)', '⚡ RSI 보통 (37.2)']"
017180,명문제약,KOSPI,배당성장,60,1888.0,43.22,8.76,-13.26,46.6,"['❌ 변동성 43.2% (높음)', '✅ 꾸준한 성장 (6M 8.8%)', '✅ 낙폭 작음 (-13.3%)', '✅ RSI 적정 (46.6)']"
028670,팬오션,KOSPI,배당성장,60,5100.0,67.7,22.45,-19.35,48.2,"['❌ 변동성 67.7% (높음)', '✅ 꾸준한 성장 (6M 22.4%)', '✅ 낙폭 작음 (-19.4%)', '✅ RSI 적정 (48.2)']"
031440,신세계푸드,KOSPI,배당성장,60,48600.0,44.45,15.44,-18.85,52.3,"['❌ 변동성 44.5% (높음)', '✅ 꾸준한 성장 (6M 15.4%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (52.3)']"
032560,황금에스티,KOSPI,배당성장,60,5910.0,26.45,2.43,-13.06,33.3,"['✅ 변동성 26.5% (매우 안정)', '⚡ 안정적 (6M 2.4%)', '✅ 낙폭 작음 (-13.1%)']"
035150,백산,KOSPI,배당성장,60,13420.0,28.52,-8.83,-21.78,37.0,"['✅ 변동성 28.5% (매우 안정)', '❌ 변동 큼 (6M -8.8%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-21.8%)', '⚡ RSI 보통 (37.0)']"
041650,상신브레이크,KOSPI,배당성장,60,2600.0,29.33,-6.64,-18.71,40.4,"['✅ 변동성 29.3% (매우 안정)', '❌ 변동 큼 (6M -6.6%)', '✅ 낙폭 작음 (-18.7%)', '✅ RSI 적정 (40.4)']"
097955,제일제당,KOSPI,배당성장,60,127800.0,18.58,-11.37,-17.39,25.3,"['✅ 변동성 18.6% (매우 안정)', '❌ 변동 큼 (6M -11.4%)', '✅ 거래 안정', '✅ 낙폭 작음 (-17.4%)']"
102260,동성케미컬,KOSPI,배당성장,60,4050.0,28.0,-6.14,-14.69,24.7,"['✅ 변동성 28.0% (매우 안정)', '❌ 변동 큼 (6M -6.1%)', '✅ 거래 안정', '✅ 낙폭 작음 (-14.7%)']"
114100,국고채3년,KOSPI,배당성장,60,107370.0,2.61,-1.04,-1.61,45.7,"['✅ 변동성 2.6% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.6%)', '✅ RSI 적정 (45.7)']"
114460,국고채3년,KOSPI,배당성장,60,101420.0,2.53,-0.99,-1.59,46.2,"['✅ 변동성 2.5% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.6%)', '✅ RSI 적정 (46.2)']"
114470,국고채3년,KOSPI,배당성장,60,108600.0,2.09,-0.96,-1.47,44.0,"['✅ 변동성 2.1% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.5%)', '✅ RSI 적정 (44.0)']"
114820,국채3년,KOSPI,배당성장,60,104915.0,2.53,-0.98,-1.55,45.8,"['✅ 변동성 2.5% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.5%)', '✅ RSI 적정 (45.8)']"
117460,에너지화학,KOSPI,배당성장,60,14835.0,53.44,26.58,-19.41,40.4,"['❌ 변동성 53.4% (높음)', '✅ 꾸준한 성장 (6M 26.6%)', '✅ 낙폭 작음 (-19.4%)', '✅ RSI 적정 (40.4)']"
119650,코트렐,KOSPI,배당성장,60,918.0,0.0,0.0,-3.62,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (-3.6%)', '✅ RSI 적정 (50.0)']"
130730,단기자금,KOSPI,배당성장,60,101805.0,0.27,1.16,-0.09,87.8,"['✅ 변동성 0.3% (매우 안정)', '⚡ 안정적 (6M 1.2%)', '✅ 낙폭 작음 (-0.1%)']"
136340,중기우량회사채,KOSPI,배당성장,60,105210.0,1.63,-1.02,-1.25,40.6,"['✅ 변동성 1.6% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.2%)', '✅ RSI 적정 (40.6)']"
140570,수출주,KOSPI,배당성장,60,22055.0,47.28,39.81,-19.02,43.1,"['❌ 변동성 47.3% (높음)', '✅ 꾸준한 성장 (6M 39.8%)', '✅ 낙폭 작음 (-19.0%)', '✅ RSI 적정 (43.1)']"
140580,우량업종대표주,KOSPI,배당성장,60,23085.0,44.62,41.63,-18.32,40.8,"['❌ 변동성 44.6% (높음)', '✅ 꾸준한 성장 (6M 41.6%)', '✅ 낙폭 작음 (-18.3%)', '✅ RSI 적정 (40.8)']"
145850,펀더멘탈,KOSPI,배당성장,60,88085.0,48.74,73.87,-19.31,43.7,"['❌ 변동성 48.7% (높음)', '✅ 꾸준한 성장 (6M 73.9%)', '✅ 낙폭 작음 (-19.3%)', '✅ RSI 적정 (43.7)']"
152380,국채선물10년,KOSPI,배당성장,60,66950.0,6.64,-5.04,-7.44,46.9,"['✅ 변동성 6.6% (매우 안정)', '❌ 변동 큼 (6M -5.0%)', '✅ 낙폭 작음 (-7.4%)', '✅ RSI 적정 (46.9)']"
157450,단기통안채,KOSPI,배당성장,60,111280.0,0.21,1.04,-3.5,80.5,"['✅ 변동성 0.2% (매우 안정)', '⚡ 안정적 (6M 1.0%)', '✅ 낙폭 작음 (-3.5%)']"
167860,국고채10년레버리지,KOSPI,배당성장,60,99210.0,12.94,-11.13,-15.99,44.8,"['✅ 변동성 12.9% (매우 안정)', '❌ 변동 큼 (6M -11.1%)', '✅ 낙폭 작음 (-16.0%)', '✅ RSI 적정 (44.8)']"
183710,주식혼합,KOSPI,배당성장,60,74840.0,41.28,53.4,-16.23,46.1,"['❌ 변동성 41.3% (높음)', '✅ 꾸준한 성장 (6M 53.4%)', '✅ 낙폭 작음 (-16.2%)', '✅ RSI 적정 (46.1)']"
