symbol,name,market,strategy,score,price,returns_6m,return_std,from_52w_high,rsi,volume_trend,details
468370,미국인플레이션국채액티브,KOSPI,퀄리티 적정가,73,11890.0,7.98,2.03,0.0,67.2,1.54,"['⚡ 6M 수익 8.0%', '✅ 변동성 낮음 (σ=2.0)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 67.2, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
474220,미국테크TOP10타겟커버드콜,KOSPI,퀄리티 적정가,73,15065.0,8.13,4.68,-5.65,63.9,0.81,"['⚡ 6M 수익 8.1%', '✅ 변동성 낮음 (σ=4.7)', '✅ 52주 고점 대비 -5.6%', '✅ 모멘텀 양호 (RSI 63.9, MACD+)']"
480020,미국빅테크7,KOSPI,퀄리티 적정가,73,11920.0,8.94,5.83,-7.13,60.7,0.84,"['⚡ 6M 수익 8.9%', '✅ 변동성 낮음 (σ=5.8)', '✅ 52주 고점 대비 -7.1%', '✅ 모멘텀 양호 (RSI 60.7, MACD+)']"
481190,미국테크TOP10,KOSPI,퀄리티 적정가,73,15870.0,5.84,4.52,-7.6,59.7,0.61,"['⚡ 6M 수익 5.8%', '✅ 변동성 낮음 (σ=4.5)', '✅ 52주 고점 대비 -7.6%', '✅ 모멘텀 양호 (RSI 59.7, MACD+)']"
483280,미국AI테크TOP10타겟커버드콜,KOSPI,퀄리티 적정가,73,12040.0,7.95,4.57,-5.14,60.5,0.89,"['⚡ 6M 수익 8.0%', '✅ 변동성 낮음 (σ=4.6)', '✅ 52주 고점 대비 -5.1%', '✅ 모멘텀 양호 (RSI 60.5, MACD+)']"
483570,미국S,KOSPI,퀄리티 적정가,73,14720.0,6.24,4.68,-7.36,55.7,0.43,"['⚡ 6M 수익 6.2%', '✅ 변동성 낮음 (σ=4.7)', '✅ 52주 고점 대비 -7.4%', '✅ 모멘텀 양호 (RSI 55.7, MACD+)']"
485540,미국AI테크TOP10,KOSPI,퀄리티 적정가,73,14195.0,6.63,4.64,-7.37,58.2,0.57,"['⚡ 6M 수익 6.6%', '✅ 변동성 낮음 (σ=4.6)', '✅ 52주 고점 대비 -7.4%', '✅ 모멘텀 양호 (RSI 58.2, MACD+)']"
485690,미국AI밸류체인TOP3Plus,KOSPI,퀄리티 적정가,73,17555.0,10.74,4.3,-7.63,64.0,0.6,"['⚡ 6M 수익 10.7%', '✅ 변동성 낮음 (σ=4.3)', '✅ 52주 고점 대비 -7.6%', '✅ 모멘텀 양호 (RSI 64.0, MACD+)']"
487950,대만테크고배당다우존스,KOSPI,퀄리티 적정가,73,10800.0,12.98,4.29,-1.24,57.4,2.26,"['⚡ 6M 수익 13.0%', '✅ 변동성 낮음 (σ=4.3)', '❌ 52주 고점 대비 -1.2%', '✅ 모멘텀 양호 (RSI 57.4, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
490090,미국AI빅테크10,KOSPI,퀄리티 적정가,73,14540.0,9.17,5.27,-5.94,54.7,0.51,"['⚡ 6M 수익 9.2%', '✅ 변동성 낮음 (σ=5.3)', '✅ 52주 고점 대비 -5.9%', '✅ 모멘텀 양호 (RSI 54.7, MACD+)']"
490590,미국AI밸류체인데일리고정커버드콜,KOSPI,퀄리티 적정가,73,12965.0,11.01,4.18,-6.61,65.2,0.71,"['⚡ 6M 수익 11.0%', '✅ 변동성 낮음 (σ=4.2)', '✅ 52주 고점 대비 -6.6%', '✅ 모멘텀 양호 (RSI 65.2, MACD+)']"
491090,미국테크TOP3플러스,KOSPI,퀄리티 적정가,73,15945.0,10.06,5.5,-6.2,55.1,0.47,"['⚡ 6M 수익 10.1%', '✅ 변동성 낮음 (σ=5.5)', '✅ 52주 고점 대비 -6.2%', '✅ 모멘텀 양호 (RSI 55.1, MACD+)']"
493810,미국AI빅테크10타겟데일리커버드콜,KOSPI,퀄리티 적정가,73,11300.0,9.43,5.3,-5.77,55.4,0.79,"['⚡ 6M 수익 9.4%', '✅ 변동성 낮음 (σ=5.3)', '✅ 52주 고점 대비 -5.8%', '✅ 모멘텀 양호 (RSI 55.4, MACD+)']"
494670,조선TOP10,KOSPI,퀄리티 적정가,73,29340.0,13.71,6.2,-8.14,41.7,1.49,"['⚡ 6M 수익 13.7%', '✅ 변동성 낮음 (σ=6.2)', '✅ 52주 고점 대비 -8.1%', '❌ 모멘텀 약함 (RSI 41.7)', '✅ 관심 증가 (거래량 1.5배)']"
024060,흥구석유,KOSDAQ,퀄리티 적정가,72,23550.0,91.62,13.9,-27.98,52.8,2.61,"['✅ 6M 수익 91.6%', '❌ 변동성 높음 (σ=13.9)', '⚡ 52주 고점 대비 -28.0%', '⚡ 모멘텀 보통 (RSI 52.8)', '✅ 관심 증가 (거래량 2.6배)']"
024840,메탈,KOSDAQ,퀄리티 적정가,72,2180.0,21.04,2.97,-13.15,45.7,0.72,"['✅ 6M 수익 21.0%', '✅ 변동성 낮음 (σ=3.0)', '✅ 52주 고점 대비 -13.1%', '⚡ 모멘텀 보통 (RSI 45.7)']"
049520,유아이엘,KOSDAQ,퀄리티 적정가,72,4025.0,21.97,7.77,-14.18,47.3,0.97,"['✅ 6M 수익 22.0%', '✅ 변동성 낮음 (σ=7.8)', '✅ 52주 고점 대비 -14.2%', '⚡ 모멘텀 보통 (RSI 47.3)']"
083550,케이엠,KOSDAQ,퀄리티 적정가,72,3615.0,18.52,7.71,-7.9,46.0,1.0,"['✅ 6M 수익 18.5%', '✅ 변동성 낮음 (σ=7.7)', '✅ 52주 고점 대비 -7.9%', '⚡ 모멘텀 보통 (RSI 46.0)']"
086060,진바이오텍,KOSDAQ,퀄리티 적정가,72,5230.0,17.93,7.2,-5.77,52.0,0.56,"['✅ 6M 수익 17.9%', '✅ 변동성 낮음 (σ=7.2)', '✅ 52주 고점 대비 -5.8%', '⚡ 모멘텀 보통 (RSI 52.0)']"
265520,시스템,KOSDAQ,퀄리티 적정가,72,22350.0,22.4,7.04,-8.96,47.9,0.97,"['✅ 6M 수익 22.4%', '✅ 변동성 낮음 (σ=7.0)', '✅ 52주 고점 대비 -9.0%', '⚡ 모멘텀 보통 (RSI 47.9)']"
405100,큐알티,KOSDAQ,퀄리티 적정가,72,17010.0,16.43,7.51,-12.95,45.9,0.96,"['✅ 6M 수익 16.4%', '✅ 변동성 낮음 (σ=7.5)', '✅ 52주 고점 대비 -12.9%', '⚡ 모멘텀 보통 (RSI 45.9)']"
000390,삼화페인트,KOSPI,퀄리티 적정가,72,9260.0,49.6,24.88,-25.02,47.1,1.43,"['✅ 6M 수익 49.6%', '❌ 변동성 높음 (σ=24.9)', '⚡ 52주 고점 대비 -25.0%', '⚡ 모멘텀 보통 (RSI 47.1)', '✅ 관심 증가 (거래량 1.4배)']"
003460,유화증권,KOSPI,퀄리티 적정가,72,3650.0,30.82,5.92,-12.47,52.3,0.63,"['✅ 6M 수익 30.8%', '✅ 변동성 낮음 (σ=5.9)', '✅ 52주 고점 대비 -12.5%', '⚡ 모멘텀 보통 (RSI 52.3)']"
003465,유화증권우,KOSPI,퀄리티 적정가,72,3525.0,33.52,3.51,-5.87,66.7,0.33,"['✅ 6M 수익 33.5%', '✅ 변동성 낮음 (σ=3.5)', '✅ 52주 고점 대비 -5.9%', '⚡ 모멘텀 보통 (RSI 66.7)']"
004090,한국석유,KOSPI,퀄리티 적정가,72,18940.0,36.16,4.42,-32.72,49.8,3.09,"['✅ 6M 수익 36.2%', '✅ 변동성 낮음 (σ=4.4)', '❌ 52주 고점 대비 -32.7%', '⚡ 모멘텀 보통 (RSI 49.8)', '✅ 관심 증가 (거래량 3.1배)']"
005680,삼영전자,KOSPI,퀄리티 적정가,72,12750.0,16.76,6.08,-1.16,49.7,1.43,"['✅ 6M 수익 16.8%', '✅ 변동성 낮음 (σ=6.1)', '❌ 52주 고점 대비 -1.2%', '⚡ 모멘텀 보통 (RSI 49.7)', '✅ 관심 증가 (거래량 1.4배)']"
084870,글로벌,KOSPI,퀄리티 적정가,72,1930.0,37.17,7.62,-14.6,55.7,0.56,"['✅ 6M 수익 37.2%', '✅ 변동성 낮음 (σ=7.6)', '✅ 52주 고점 대비 -14.6%', '⚡ 모멘텀 보통 (RSI 55.7)']"
138540,현대차그룹플러스,KOSPI,퀄리티 적정가,72,58435.0,58.45,22.21,-20.93,46.5,1.58,"['✅ 6M 수익 58.5%', '❌ 변동성 높음 (σ=22.2)', '⚡ 52주 고점 대비 -20.9%', '⚡ 모멘텀 보통 (RSI 46.5)', '✅ 관심 증가 (거래량 1.6배)']"
269420,글로벌인프라,KOSPI,퀄리티 적정가,72,24495.0,20.59,5.08,-0.53,58.8,1.55,"['✅ 6M 수익 20.6%', '✅ 변동성 낮음 (σ=5.1)', '❌ 52주 고점 대비 -0.5%', '⚡ 모멘텀 보통 (RSI 58.8)', '✅ 관심 증가 (거래량 1.5배)']"
488080,반도체TOP10레버리지,KOSPI,퀄리티 적정가,72,42490.0,422.18,124.64,-20.29,52.9,2.01,"['✅ 6M 수익 422.2%', '❌ 변동성 높음 (σ=124.6)', '⚡ 52주 고점 대비 -20.3%', '⚡ 모멘텀 보통 (RSI 52.9)', '✅ 관심 증가 (거래량 2.0배)']"
489010,글로벌AI인프라,KOSPI,퀄리티 적정가,72,17625.0,19.57,5.91,-2.27,53.0,1.46,"['✅ 6M 수익 19.6%', '✅ 변동성 낮음 (σ=5.9)', '❌ 52주 고점 대비 -2.3%', '⚡ 모멘텀 보통 (RSI 53.0)', '✅ 관심 증가 (거래량 1.5배)']"
023760,한국캐피탈,KOSDAQ,퀄리티 적정가,70,995.0,24.06,5.25,-15.39,30.0,1.18,"['✅ 6M 수익 24.1%', '✅ 변동성 낮음 (σ=5.2)', '✅ 52주 고점 대비 -15.4%', '❌ 모멘텀 약함 (RSI 30.0)', '⚡ 관심 보통 (거래량 1.2배)']"
035080,그래디언트,KOSDAQ,퀄리티 적정가,70,14090.0,-2.96,11.72,-11.94,64.8,4.02,"['❌ 6M 수익 -3.0%', '⚡ 변동성 보통 (σ=11.7)', '✅ 52주 고점 대비 -11.9%', '✅ 모멘텀 양호 (RSI 64.8, MACD+)', '✅ 관심 증가 (거래량 4.0배)']"
039420,케이엘넷,KOSDAQ,퀄리티 적정가,70,2845.0,-6.26,3.3,-21.41,54.1,2.44,"['❌ 6M 수익 -6.3%', '✅ 변동성 낮음 (σ=3.3)', '⚡ 52주 고점 대비 -21.4%', '✅ 모멘텀 양호 (RSI 54.1, MACD+)', '✅ 관심 증가 (거래량 2.4배)']"
048910,대원미디어,KOSDAQ,퀄리티 적정가,70,8740.0,-5.92,6.64,-29.52,57.6,2.34,"['❌ 6M 수익 -5.9%', '✅ 변동성 낮음 (σ=6.6)', '⚡ 52주 고점 대비 -29.5%', '✅ 모멘텀 양호 (RSI 57.6, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
064240,홈캐스트,KOSDAQ,퀄리티 적정가,70,2150.0,5.91,7.11,-28.81,47.9,1.16,"['⚡ 6M 수익 5.9%', '✅ 변동성 낮음 (σ=7.1)', '⚡ 52주 고점 대비 -28.8%', '⚡ 모멘텀 보통 (RSI 47.9)', '⚡ 관심 보통 (거래량 1.2배)']"
066310,큐에스아이,KOSDAQ,퀄리티 적정가,70,9780.0,26.36,3.84,0.0,57.5,1.22,"['✅ 6M 수익 26.4%', '✅ 변동성 낮음 (σ=3.8)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 57.5, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
066360,체리부로,KOSDAQ,퀄리티 적정가,70,1101.0,36.77,3.93,-5.98,42.5,1.05,"['✅ 6M 수익 36.8%', '✅ 변동성 낮음 (σ=3.9)', '✅ 52주 고점 대비 -6.0%', '❌ 모멘텀 약함 (RSI 42.5)', '⚡ 관심 보통 (거래량 1.0배)']"
073540,에프알텍,KOSDAQ,퀄리티 적정가,70,2415.0,-6.03,10.51,-11.7,64.1,4.62,"['❌ 6M 수익 -6.0%', '⚡ 변동성 보통 (σ=10.5)', '✅ 52주 고점 대비 -11.7%', '✅ 모멘텀 양호 (RSI 64.1, MACD+)', '✅ 관심 증가 (거래량 4.6배)']"
095700,제넥신,KOSDAQ,퀄리티 적정가,70,4825.0,-13.53,7.29,-26.78,55.8,2.93,"['❌ 6M 수익 -13.5%', '✅ 변동성 낮음 (σ=7.3)', '⚡ 52주 고점 대비 -26.8%', '✅ 모멘텀 양호 (RSI 55.8, MACD+)', '✅ 관심 증가 (거래량 2.9배)']"
187220,디티앤씨,KOSDAQ,퀄리티 적정가,70,2835.0,-4.87,10.0,-16.25,63.5,3.31,"['❌ 6M 수익 -4.9%', '⚡ 변동성 보통 (σ=10.0)', '✅ 52주 고점 대비 -16.2%', '✅ 모멘텀 양호 (RSI 63.5, MACD+)', '✅ 관심 증가 (거래량 3.3배)']"
217190,제너셈,KOSDAQ,퀄리티 적정가,70,6160.0,9.16,8.14,-8.2,52.7,1.16,"['⚡ 6M 수익 9.2%', '⚡ 변동성 보통 (σ=8.1)', '✅ 52주 고점 대비 -8.2%', '⚡ 모멘텀 보통 (RSI 52.7)', '⚡ 관심 보통 (거래량 1.2배)']"
262840,아이퀘스트,KOSDAQ,퀄리티 적정가,70,1785.0,-19.41,7.67,-29.59,56.6,1.36,"['❌ 6M 수익 -19.4%', '✅ 변동성 낮음 (σ=7.7)', '⚡ 52주 고점 대비 -29.6%', '✅ 모멘텀 양호 (RSI 56.6, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
290520,신도기연,KOSDAQ,퀄리티 적정가,70,1694.0,4.25,7.48,-22.29,56.6,1.52,"['❌ 6M 수익 4.2%', '✅ 변동성 낮음 (σ=7.5)', '⚡ 52주 고점 대비 -22.3%', '✅ 모멘텀 양호 (RSI 56.6, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
475580,에이럭스,KOSDAQ,퀄리티 적정가,70,11430.0,-2.22,8.63,-11.05,61.6,2.84,"['❌ 6M 수익 -2.2%', '⚡ 변동성 보통 (σ=8.6)', '✅ 52주 고점 대비 -11.1%', '✅ 모멘텀 양호 (RSI 61.6, MACD+)', '✅ 관심 증가 (거래량 2.8배)']"
001755,한양증권우,KOSPI,퀄리티 적정가,70,25550.0,49.77,7.63,0.0,57.5,1.13,"['✅ 6M 수익 49.8%', '✅ 변동성 낮음 (σ=7.6)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 57.5, MACD+)', '⚡ 관심 보통 (거래량 1.1배)']"
003545,대신증권우,KOSPI,퀄리티 적정가,70,26250.0,23.53,6.97,-11.91,39.3,1.05,"['✅ 6M 수익 23.5%', '✅ 변동성 낮음 (σ=7.0)', '✅ 52주 고점 대비 -11.9%', '❌ 모멘텀 약함 (RSI 39.3)', '⚡ 관심 보통 (거래량 1.0배)']"
006890,태경케미컬,KOSPI,퀄리티 적정가,70,9000.0,-6.25,7.86,-24.56,60.6,5.46,"['❌ 6M 수익 -6.2%', '✅ 변동성 낮음 (σ=7.9)', '⚡ 52주 고점 대비 -24.6%', '✅ 모멘텀 양호 (RSI 60.6, MACD+)', '✅ 관심 증가 (거래량 5.5배)']"
008355,남선알미우,KOSPI,퀄리티 적정가,70,14960.0,17.98,8.48,-29.1,58.0,0.67,"['✅ 6M 수익 18.0%', '⚡ 변동성 보통 (σ=8.5)', '⚡ 52주 고점 대비 -29.1%', '✅ 모멘텀 양호 (RSI 58.0, MACD+)']"
018470,조일알미늄,KOSPI,퀄리티 적정가,70,1344.0,-7.57,5.59,-23.2,55.9,2.41,"['❌ 6M 수익 -7.6%', '✅ 변동성 낮음 (σ=5.6)', '⚡ 52주 고점 대비 -23.2%', '✅ 모멘텀 양호 (RSI 55.9, MACD+)', '✅ 관심 증가 (거래량 2.4배)']"
031820,아이티센씨티에스,KOSPI,퀄리티 적정가,70,759.0,21.63,4.69,-8.44,42.2,1.16,"['✅ 6M 수익 21.6%', '✅ 변동성 낮음 (σ=4.7)', '✅ 52주 고점 대비 -8.4%', '❌ 모멘텀 약함 (RSI 42.2)', '⚡ 관심 보통 (거래량 1.2배)']"
037710,광주신세계,KOSPI,퀄리티 적정가,70,38100.0,24.51,5.72,-6.04,39.5,1.0,"['✅ 6M 수익 24.5%', '✅ 변동성 낮음 (σ=5.7)', '✅ 52주 고점 대비 -6.0%', '❌ 모멘텀 약함 (RSI 39.5)', '⚡ 관심 보통 (거래량 1.0배)']"
094800,맵스리얼티,KOSPI,퀄리티 적정가,70,7060.0,41.2,6.65,-1.94,60.5,1.13,"['✅ 6M 수익 41.2%', '✅ 변동성 낮음 (σ=6.6)', '❌ 52주 고점 대비 -1.9%', '✅ 모멘텀 양호 (RSI 60.5, MACD+)', '⚡ 관심 보통 (거래량 1.1배)']"
200030,미국S,KOSPI,퀄리티 적정가,70,42680.0,16.55,6.76,-5.39,43.0,1.25,"['✅ 6M 수익 16.5%', '✅ 변동성 낮음 (σ=6.8)', '✅ 52주 고점 대비 -5.4%', '❌ 모멘텀 약함 (RSI 43.0)', '⚡ 관심 보통 (거래량 1.3배)']"
225030,미국S,KOSPI,퀄리티 적정가,70,2565.0,-0.66,2.14,-26.55,60.7,1.92,"['❌ 6M 수익 -0.7%', '✅ 변동성 낮음 (σ=2.1)', '⚡ 52주 고점 대비 -26.5%', '✅ 모멘텀 양호 (RSI 60.7, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
229640,에코에너지,KOSPI,퀄리티 적정가,70,44600.0,14.65,8.04,-6.89,48.9,1.2,"['⚡ 6M 수익 14.7%', '⚡ 변동성 보통 (σ=8.0)', '✅ 52주 고점 대비 -6.9%', '⚡ 모멘텀 보통 (RSI 48.9)', '⚡ 관심 보통 (거래량 1.2배)']"
256450,심천차이넥스트,KOSPI,퀄리티 적정가,70,15350.0,18.12,7.01,0.0,62.2,1.26,"['✅ 6M 수익 18.1%', '✅ 변동성 낮음 (σ=7.0)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 62.2, MACD+)', '⚡ 관심 보통 (거래량 1.3배)']"
261250,미국달러선물레버리지,KOSPI,퀄리티 적정가,70,18520.0,18.52,5.35,0.0,67.9,1.18,"['✅ 6M 수익 18.5%', '✅ 변동성 낮음 (σ=5.4)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 67.9, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
371460,차이나전기차SOLACTIVE,KOSPI,퀄리티 적정가,70,13705.0,20.46,5.52,0.0,78.7,1.3,"['✅ 6M 수익 20.5%', '✅ 변동성 낮음 (σ=5.5)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 78.7, MACD+)', '⚡ 관심 보통 (거래량 1.3배)']"
412770,글로벌AI플랫폼액티브,KOSPI,퀄리티 적정가,70,12145.0,-13.33,5.07,-20.05,61.0,2.51,"['❌ 6M 수익 -13.3%', '✅ 변동성 낮음 (σ=5.1)', '⚡ 52주 고점 대비 -20.0%', '✅ 모멘텀 양호 (RSI 61.0, MACD+)', '✅ 관심 증가 (거래량 2.5배)']"
441680,미국나스닥100커버드콜,KOSPI,퀄리티 적정가,70,11210.0,17.7,6.0,0.0,80.6,1.26,"['✅ 6M 수익 17.7%', '✅ 변동성 낮음 (σ=6.0)', '❌ 52주 고점 대비 0.0%', '✅ 모멘텀 양호 (RSI 80.6, MACD+)', '⚡ 관심 보통 (거래량 1.3배)']"
456600,글로벌AI인공지능액티브,KOSPI,퀄리티 적정가,70,41870.0,25.62,7.7,-2.13,54.2,1.0,"['✅ 6M 수익 25.6%', '✅ 변동성 낮음 (σ=7.7)', '❌ 52주 고점 대비 -2.1%', '✅ 모멘텀 양호 (RSI 54.2, MACD+)', '⚡ 관심 보통 (거래량 1.0배)']"
464930,글로벌혁신블루칩TOP10,KOSPI,퀄리티 적정가,70,19610.0,15.45,6.96,-4.43,63.0,1.01,"['✅ 6M 수익 15.4%', '✅ 변동성 낮음 (σ=7.0)', '❌ 52주 고점 대비 -4.4%', '✅ 모멘텀 양호 (RSI 63.0, MACD+)', '⚡ 관심 보통 (거래량 1.0배)']"
486450,미국AI전력인프라,KOSPI,퀄리티 적정가,70,21315.0,19.71,6.91,-4.59,56.6,1.04,"['✅ 6M 수익 19.7%', '✅ 변동성 낮음 (σ=6.9)', '❌ 52주 고점 대비 -4.6%', '✅ 모멘텀 양호 (RSI 56.6, MACD+)', '⚡ 관심 보통 (거래량 1.0배)']"
