symbol,name,market,price,strategies_count,s1_top20,s2_turnaround,s3_momentum,s4_breakout,s5_ma200,s1_value,s2_value,s3_value,s4_value,s5_value
097950,제일제당,KOSPI,199300.0,1,True,False,False,False,False,16277523665.0,4.894736842105263,30.860033726812816,10200771900.0,-12.689772699892455
097955,제일제당,KOSPI,127800.0,1,True,False,False,False,False,1137117500.0,1.1075949367088667,25.342465753424662,785203200.0,-8.868558226430967
099140,차이나H,KOSPI,24070.0,1,False,False,False,False,True,361731568.0,6.222418358340698,48.0654761904762,162231800.0,2.956877023207416
104520,블루칩,KOSPI,14000.0,1,False,False,False,False,True,26268371.25,22.014990413107903,39.40774487471526,14406000.0,22.240902766529924
105010,라틴35,KOSPI,6565.0,1,False,False,False,False,True,232681374.75,16.835735896066907,34.30962343096233,62387195.0,23.814660862874092
108320,세미콘,KOSPI,50200.0,1,True,False,False,False,False,6821238415.0,6.355932203389836,41.6184971098266,3391060200.0,-10.143332125101246
108670,하우시스,KOSPI,28650.0,1,True,False,False,False,False,1033440077.5,3.429602888086647,35.0,320392950.0,-4.3549383231234025
109070,주성코퍼레이션,KOSPI,901.0,1,False,False,True,False,False,267887759.4,26.54494382022472,64.89028213166145,257489582.0,2.5792826281244796
114100,국고채3년,KOSPI,107370.0,1,True,False,False,False,False,1775414927.3,0.4537587126350662,45.651471063692206,1293379020.0,-0.4337858015166063
114260,국고채3년,KOSPI,61655.0,1,True,False,False,False,False,3644745212.0,0.4398468681273915,44.76744186046511,3922306135.0,-0.41113217948836045
114820,국채3년,KOSPI,104915.0,1,True,False,False,False,False,2172616084.5,0.4499976063957023,45.78947368421053,805642285.0,-0.39671849837954465
117690,차이나항셍30,KOSPI,22135.0,1,False,False,False,False,True,218645005.0,6.163069544364519,46.907216494845365,139029935.0,1.7359223176026672
118000,메타케어,KOSPI,246.0,1,True,False,False,False,False,1096050853.95,5.128205128205132,33.33333333333333,359619774.0,-22.7520371795073
120030,조선선재,KOSPI,102900.0,1,False,False,False,False,True,485313505.0,10.053475935828882,38.717948717948715,250767300.0,0.9164864586551413
122260,통안채1년,KOSPI,103070.0,1,False,False,False,False,True,229688740.25,0.5904455179817525,60.0,729529460.0,0.8217949585776596
123690,한국화장품,KOSPI,8480.0,1,True,False,False,False,False,1994870567.5,8.717948717948708,33.021077283372364,395761600.0,-13.086703188016624
130730,단기자금,KOSPI,101805.0,1,False,False,False,False,True,481564809.0,0.6993214504737999,87.8048780487805,166756590.0,0.9790519425411759
131890,삼성그룹동일가중,KOSPI,31455.0,1,False,False,False,False,True,126312105.75,17.129026252094583,37.57490306661967,26894025.0,26.179738434276125
136340,중기우량회사채,KOSPI,105210.0,1,True,False,False,False,False,1131613463.0,0.12752674254825624,40.59139784946237,82063800.0,-0.4614620244299483
136490,선진,KOSPI,10100.0,1,True,False,False,False,False,1884864432.5,11.111111111111116,19.920318725099605,1322968700.0,-8.656389756854155
137310,에스디바이오센서,KOSPI,7620.0,1,True,False,False,False,False,1658308598.5,4.958677685950419,33.66141732283465,1341981060.0,-21.683898949618698
137610,농산물선물Enhanced,KOSPI,5455.0,1,False,False,True,False,False,248009007.5,10.536980749746716,71.03448275862068,289131365.0,5.352912945275379
139280,경기방어,KOSPI,12870.0,1,False,False,False,False,True,650867346.25,4.80456026058631,28.18863879957128,80926560.0,6.6880208501717275
145990,삼양사,KOSPI,45600.0,1,True,False,False,False,False,1036659962.5,2.127659574468077,28.532608695652172,591888000.0,-10.119003621849366
148070,국고채10년,KOSPI,107825.0,1,True,False,False,False,False,5695951325.25,1.1301819546051473,46.15958240119314,3557146750.0,-2.8098214675234767
157490,소프트웨어,KOSPI,9215.0,1,True,False,False,False,False,5088814444.5,8.60341779611078,39.00621118012422,1623461840.0,-3.1638569473233513
170900,동아에스티,KOSPI,43500.0,1,True,False,False,False,False,1638614157.45,0.0,28.606053440529678,661330500.0,-8.084545314319158
174350,로우볼,KOSPI,19970.0,1,False,False,False,False,True,386875747.0,14.638346727898966,30.565247732030713,155466450.0,15.115162719058173
180640,한진칼,KOSPI,116200.0,1,True,False,False,False,False,20918256485.0,5.253623188405787,37.88343558282208,7021733600.0,-0.8320887561339863
182490,단기선진하이일드,KOSPI,13620.0,1,False,False,False,False,True,22862503.0,0.0,16.279069767441854,58974600.0,0.062447195386261534
183190,아세아시멘트,KOSPI,11870.0,1,True,False,False,False,False,1079788874.5,5.137289636846765,30.123456790123456,618367650.0,-5.301745974127503
189400,글로벌MSCI,KOSPI,22955.0,1,False,False,False,False,True,16647452.0,1.1233480176211508,37.92633015006822,2846420.0,2.2042138590338656
192080,더블유게임즈,KOSPI,49650.0,1,True,False,False,False,False,3915162520.0,4.968287526427062,26.911314984709477,2030982900.0,-6.7588123720633275
192400,쿠쿠홀딩스,KOSPI,28250.0,1,True,False,False,False,False,1379700775.0,5.607476635514019,43.03030303030303,384708500.0,-5.74300371189056
192820,코스맥스,KOSPI,170700.0,1,True,False,False,False,False,15803069445.0,6.2227753578095735,37.93969849246231,7850663700.0,-17.27446751799171
195920,일본TOPIX,KOSPI,31055.0,1,False,False,False,False,True,39398621.5,8.205574912891977,42.31851435002814,4471920.0,13.10665988985804
195930,유로스탁스50,KOSPI,20775.0,1,False,False,False,False,True,439717314.25,2.3147008126077395,34.712643678160916,92864250.0,2.350010432064842
195970,선진국MSCI,KOSPI,14965.0,1,False,False,False,False,True,290264349.0,1.9067075246850473,30.03663003663003,168820165.0,3.7390061089207505
195980,신흥국MSCI,KOSPI,13030.0,1,False,False,False,False,True,864328597.25,9.95780590717299,40.06054490413723,360891910.0,8.579985450448602
196030,일본TOPIX레버리지,KOSPI,70300.0,1,False,False,False,False,True,331573854.0,13.401729255387785,39.49559255631734,27909100.0,22.200300720512445
200030,미국S,KOSPI,42680.0,1,False,False,False,False,True,488739879.5,9.674932545291014,43.00254452926209,129661840.0,12.12510303201464
205720,일본TOPIX인버스,KOSPI,1711.0,1,False,False,True,False,False,129824029.9,9.119897959183664,61.5979381443299,4756580.0,-13.739645984683868
213630,미국다우존스고배당주,KOSPI,19460.0,1,False,False,False,False,True,137538777.5,5.61736770691994,38.12375249500998,52775520.0,7.009801899891399
214420,토니모리,KOSPI,6930.0,1,True,False,False,False,False,1998027020.5,10.88,26.71081677704194,560699370.0,-27.549868272487778
215620,코리아로우볼,KOSPI,17750.0,1,False,False,False,False,True,18291853.0,11.180707798308799,34.182174338883456,35500.0,9.045894498865014
217770,원유선물인버스,KOSPI,1511.0,1,True,False,False,False,False,2915016203.05,3.7774725274725363,22.690131992457566,5034133727.0,-42.08386915017373
219480,미국S,KOSPI,29030.0,1,False,False,False,False,True,455956682.5,0.3977174476915035,38.206896551724135,164164650.0,0.5071752013519282
225030,미국S,KOSPI,2565.0,1,False,False,True,False,False,134946303.0,4.693877551020398,60.65573770491803,61357365.0,-1.1362585180845541
225040,미국S,KOSPI,52365.0,1,False,False,False,False,True,677424866.75,1.512067461471367,38.12744749021004,421485885.0,0.044668086314469946
225050,유로스탁스레버리지,KOSPI,13660.0,1,False,False,False,False,True,19523908.0,5.686653771760164,32.56880733944955,396140.0,2.806636221050818
225060,이머징마켓MSCI레버리지,KOSPI,12780.0,1,False,False,False,False,True,15325200.75,16.86174103877103,37.31527093596059,7923600.0,15.893086360753038
226980,중소형,KOSPI,23280.0,1,False,False,False,False,True,923925955.25,17.575757575757578,38.73130479628674,159351600.0,18.90700557887357
227560,생활소비재,KOSPI,12685.0,1,False,False,False,False,True,212660252.75,6.776094276094269,30.63583815028902,35987345.0,5.457432525117323
227570,우량가치,KOSPI,19125.0,1,False,False,False,False,True,190972843.5,21.120962634578856,38.342370255615805,107061750.0,19.17410011870675
228790,화장품,KOSPI,3315.0,1,True,False,False,False,False,15346054190.75,6.591639871382626,34.94423791821562,5703871875.0,-11.116950252304525
228800,여행레저,KOSPI,3290.0,1,True,False,False,False,False,2516940109.75,6.818181818181812,29.91803278688525,976406200.0,-6.689167151183395
228810,미디어컨텐츠,KOSPI,5295.0,1,True,False,False,False,False,3121672830.5,7.9510703363914415,32.464454976303315,1188589830.0,-17.321497581712354
234080,생명과학,KOSPI,13000.0,1,False,False,False,False,True,812709453.0,6.557377049180335,38.36317135549872,423280000.0,1.3530633963411587
238720,일본Nikkei225,KOSPI,38430.0,1,False,False,False,False,True,574544477.75,9.440410081161899,39.823829392675016,149223690.0,14.982766049116748
239660,우량회사채50,KOSPI,120610.0,1,False,False,False,False,True,211844446.5,0.5586126396531554,51.87165775401069,123504640.0,0.5848490662250905
241590,화승엔터프라이즈,KOSPI,4750.0,1,True,False,False,False,False,1064241350.0,1.279317697228155,25.0,269567250.0,-23.475346978887245
243890,에너지화학레버리지,KOSPI,8380.0,1,False,False,False,False,True,649270604.0,36.03896103896105,37.87584869059166,296660380.0,30.066562106395377
244660,퀄리티Plus,KOSPI,9630.0,1,False,False,False,False,True,10872072.5,7.35785953177257,27.959183673469397,1203750.0,4.122910446187755
244670,밸류Plus,KOSPI,11745.0,1,False,False,False,False,True,103442322.25,17.075358851674636,33.17191283292978,17464815.0,14.178833509373213
245350,유로스탁스배당30,KOSPI,18350.0,1,False,False,False,False,True,323593413.5,2.285395763656628,37.134052388289675,164617850.0,7.235409775135837
245360,차이나HSCEI,KOSPI,13830.0,1,False,False,False,False,True,307174594.25,6.0176312763510875,46.898263027295286,44408130.0,2.8627147203387437
248270,글로벌헬스케어,KOSPI,25625.0,1,False,False,False,False,True,247825237.25,0.3721112416764649,34.67561521252796,130354375.0,7.4702857765960085
250780,코스닥150선물인버스,KOSPI,2070.0,1,True,False,False,False,False,2549522286.5,4.124748490945684,45.035742652899124,1756951830.0,-33.74441668680473
251590,고배당저변동50,KOSPI,17655.0,1,False,False,False,False,True,209315225.0,13.64660444158352,32.642998027613416,65976735.0,11.3433347880598
252000,동일가중,KOSPI,19120.0,1,False,False,False,False,True,32239077.5,18.280235075781004,39.82843137254902,5219760.0,20.51416435371285
252650,동일가중,KOSPI,18090.0,1,False,False,False,False,True,863731575.75,17.81178769130576,39.30857874519846,37699560.0,20.029459966957063
253160,선물인버스2X,KOSPI,567.0,1,False,True,False,False,False,356933499.1,16.666666666666675,48.87820512820513,143257653.0,-71.43137862492725
253230,선물인버스2X,KOSPI,276.0,1,False,True,False,False,False,468113179.0,13.58024691358024,47.69736842105263,156580320.0,-71.67851004335446
261260,미국달러선물인버스2X,KOSPI,4625.0,1,True,False,False,False,False,2931521238.25,0.0,31.753554502369667,5027925375.0,-11.926570563479522
261270,미국달러선물인버스,KOSPI,7480.0,1,True,False,False,False,False,1181867603.75,0.0,33.13953488372093,3147524160.0,-5.540945411379916
266360,콘텐츠,KOSPI,12640.0,1,True,False,False,False,False,1394212694.75,8.404802744425389,36.81687440076702,438367840.0,-5.955354834389537
266390,경기소비재,KOSPI,10865.0,1,False,False,False,False,True,587826628.25,8.541458541458535,33.46080305927342,29987400.0,7.994205188989856
266410,필수소비재,KOSPI,8870.0,1,False,False,False,False,True,757159360.25,12.278481012658226,33.447684391080614,243845170.0,5.988594575702066
266550,중형주저변동50,KOSPI,17770.0,1,False,False,False,False,True,52600922.0,19.181757209926232,37.939698492462306,799650.0,15.047456266428426
267290,경동도시가스,KOSPI,22100.0,1,False,False,False,False,True,764135610.0,9.405940594059414,31.034482758620683,283543000.0,5.936265674732533
267450,미국장기국채선물인버스,KOSPI,10795.0,1,False,False,True,False,False,1499795.0,3.5988483685220674,71.09375,10795.0,0.28259346857935075
269540,미국S,KOSPI,26555.0,1,False,False,False,False,True,593044144.25,0.4539436353319548,39.31888544891641,418400580.0,1.658774122664286
272450,진에어,KOSPI,6340.0,1,True,False,False,False,False,1690896135.0,6.197654941373543,32.450331125827816,1614246420.0,-19.602323163154022
275980,글로벌4차산업혁신기술,KOSPI,20550.0,1,False,False,False,False,True,313118992.5,3.116062020171606,42.081447963800905,129341700.0,5.253722934299643
276650,글로벌테크놀로지,KOSPI,36895.0,1,False,False,False,False,True,84784716.5,1.3042284459088505,43.36633663366337,1291325.0,2.0159592279027416
276970,미국S,KOSPI,7950.0,1,False,False,False,False,True,181466225.75,5.985868550859896,34.437086092715234,60698250.0,4.39619603898509
276990,글로벌로봇,KOSPI,24350.0,1,False,False,False,False,True,532936919.5,5.800564849011525,36.17977528089888,212648550.0,11.614049160602757
277650,코스피중형주,KOSPI,21740.0,1,False,False,False,False,True,48388782.75,14.030946761080521,37.88221970554927,3804500.0,15.15928425379538
280320,미국IT인터넷,KOSPI,18280.0,1,False,False,True,False,False,5890734.5,5.178365937859608,52.58741258741258,1169920.0,-10.321117120228573
280360,롯데웰푸드,KOSPI,111300.0,1,True,False,False,False,False,2559515985.0,4.70366886171214,19.548872180451127,1352740200.0,-5.615576397957978
280930,미국러셀2000,KOSPI,14350.0,1,False,False,False,False,True,436114223.5,1.8814341498047504,35.563380281690144,358046850.0,2.302556066791084
280940,골드선물인버스,KOSPI,2995.0,1,False,False,True,False,False,47717566.25,9.706959706959717,60.810810810810814,63625780.0,-22.377654094611145
281990,중소형고배당,KOSPI,18200.0,1,False,False,False,False,True,250824228.5,19.008696789380753,37.5,24843000.0,17.138939332649162
285130,케미칼,KOSPI,56300.0,1,True,False,False,False,False,4224650725.0,2.7372262773722733,39.166666666666664,1632249600.0,-14.119226310330102
285690,리더스,KOSPI,18765.0,1,False,False,False,False,True,10660408.0,19.63659547338221,37.892791127541585,131355.0,23.153073067870046
291130,멕시코,KOSPI,18530.0,1,False,False,False,False,True,58291278.75,5.831286766805643,31.77083333333333,33038990.0,13.031294357768154
291890,선물,KOSPI,10710.0,1,False,False,False,False,True,18165054.75,7.996369869920339,37.57861635220126,17778600.0,7.490351210420654
294870,현대산업개발,KOSPI,21150.0,1,True,False,False,False,False,8455811262.5,5.486284289276799,35.294117647058826,5835327300.0,-1.9403296474024612
298340,국채선물3년,KOSPI,56220.0,1,True,False,False,False,False,1364882064.75,0.5005362888809373,48.08259587020649,293074860.0,-0.3705799745397309
300610,게임,KOSPI,6890.0,1,False,True,False,False,False,692472068.5,13.602638087386643,46.01769911504425,952604510.0,-1.0977574741888874
300640,게임테마,KOSPI,7980.0,1,False,True,False,False,False,414646813.5,12.552891396332866,43.38085539714867,217087920.0,-3.3886608796716677
300720,한일시멘트,KOSPI,16620.0,1,True,False,False,False,False,1931780884.0,3.875000000000006,33.14814814814814,828041640.0,-9.921384457373893
302440,바이오사이언스,KOSPI,42700.0,1,True,False,False,False,False,6976015890.0,3.1400966183574797,31.185567010309285,3218896800.0,-12.447971130384861
304660,미국30년국채울트라선물,KOSPI,7580.0,1,True,False,False,False,False,1146330281.5,0.5972130059721303,34.67741935483872,321392000.0,-0.6018961696324321
304670,미국30년국채울트라선물인버스,KOSPI,11775.0,1,False,False,True,False,False,22062968.75,3.8817820908689793,67.3913043478261,11775.0,0.802956544294875
304940,미국나스닥100선물,KOSPI,27295.0,1,False,False,False,False,True,303686582.75,0.961716293693371,45.927601809954744,213829030.0,0.13930351179127776
307510,의료기기,KOSPI,18515.0,1,False,False,False,False,True,417014868.25,11.77180802897675,37.93103448275862,92019550.0,1.8642561818646985
309230,미국WideMoat동일가중,KOSPI,30070.0,1,False,False,False,False,True,713611057.75,0.2667555851950665,34.8,435594020.0,5.156810241091314
314700,농업융복합산업,KOSPI,11185.0,1,False,False,False,False,True,45748087.75,6.321292775665399,34.383561643835606,34807720.0,5.022734581681343
315270,커뮤니케이션서비스,KOSPI,22070.0,1,False,False,False,False,True,173727000.0,7.974559686888449,34.56572769953051,108231280.0,0.6754882783989835
317450,명인제약,KOSPI,59300.0,1,True,False,False,False,False,2645881565.0,3.6713286713286664,44.852941176470594,1461626400.0,0.0
321410,멀티에셋하이인컴,KOSPI,10505.0,1,False,False,False,False,True,15024244.5,2.0299145299145227,39.406779661016955,168080.0,3.019940561269885
323410,카카오뱅크,KOSPI,23550.0,1,True,False,False,False,False,40621941797.5,11.876484560570066,27.441860465116278,14433771450.0,-5.130219348601129
326030,바이오팜,KOSPI,95600.0,1,True,False,False,False,False,28424864760.0,0.0,28.486055776892428,14169545200.0,-12.549511063950458
326230,내수주플러스,KOSPI,11770.0,1,False,False,False,False,True,259117849.5,11.935330480266293,34.92927094668117,29660400.0,12.25340849320542
332620,미국장기우량회사채,KOSPI,98550.0,1,False,False,False,False,True,212104671.5,2.7407971142919596,48.77896835285323,89680500.0,4.314916943150604
334690,팔라듐선물,KOSPI,7260.0,1,False,False,False,False,True,204541124.75,0.0,26.679841897233203,135224760.0,6.284394200912646
334700,팔라듐선물인버스,KOSPI,3015.0,1,False,False,True,False,False,18419233.75,31.65938864628821,74.82993197278913,29634435.0,-22.567422843509142
344820,글라스,KOSPI,25400.0,1,True,False,False,False,False,1713413780.0,1.195219123505975,25.1207729468599,1079677800.0,-12.212487255257741
361610,아이이테크놀로지,KOSPI,21250.0,1,True,False,False,False,False,5496195247.5,3.658536585365857,34.07643312101911,2926422500.0,-22.00418057592113
364970,바이오TOP10,KOSPI,8215.0,1,True,False,False,False,False,13760992762.0,5.320512820512824,31.93798449612403,5898312495.0,-1.0193262325895236
365780,국고채10년,KOSPI,85025.0,1,True,False,False,False,False,1546952699.0,1.1179163941249959,45.68807339449541,941821925.0,-2.8044613809631302
368190,뉴딜디지털플러스,KOSPI,8305.0,1,False,False,False,False,True,107650711.25,5.326569435637296,38.228155339805824,7989410.0,1.2304898190528046
368680,뉴딜디지털플러스,KOSPI,8355.0,1,False,False,False,False,True,40870409.5,4.307116104868913,37.639751552795026,5556075.0,0.970305908001623
371160,차이나항셍테크,KOSPI,8400.0,1,True,False,False,False,False,12801193024.25,8.878807517822418,45.61933534743202,9439424400.0,-4.094480637360687
371450,글로벌클라우드컴퓨팅INDXX,KOSPI,10550.0,1,False,False,True,False,False,226158857.5,11.995753715498946,72.80219780219781,273012900.0,-7.276834896956441
372330,차이나항셍테크,KOSPI,8365.0,1,True,False,False,False,False,2419124914.25,9.061277705345505,45.588235294117645,2281955270.0,-4.257096878312094
373790,미국방어배당성장나스닥,KOSPI,17100.0,1,False,False,False,False,True,31938353.45,9.8901098901099,55.86264656616415,10379700.0,10.8854494945958
377740,바이오노트,KOSPI,5360.0,1,True,False,False,False,False,1004457021.5,5.098039215686279,33.80281690140845,474226000.0,-2.306104501483175
379790,유로스탁스50,KOSPI,15485.0,1,False,False,False,False,True,203995866.0,2.7197346600331684,32.98816568047337,71277455.0,1.967508680572716
381970,케이카,KOSPI,14320.0,1,True,False,False,False,False,1708063185.5,4.37317784256559,36.52694610778443,590614080.0,-7.8189724261570115
383800,홀딩스,KOSPI,8130.0,1,True,False,False,False,False,2544546087.5,4.230769230769238,31.7829457364341,1181475990.0,-3.064266126147608
385560,국고채30년Enhanced,KOSPI,64290.0,1,True,False,False,False,False,3975354988.8,1.6121384542437278,44.063647490820074,2507438580.0,-13.013546831022216
388280,엔터,KOSPI,7985.0,1,False,False,False,False,True,574024052.5,5.551883674818248,34.76263399693721,92027125.0,4.374309672106502
390400,미국스마트모빌리티S,KOSPI,7090.0,1,False,False,False,False,True,65303490.25,3.1873089797700427,41.66666666666667,26084110.0,4.832342182227878
394350,글로벌퓨처모빌리티,KOSPI,15215.0,1,False,False,False,False,True,47721071.0,3.8566552901023954,47.43961352657005,67022075.0,8.217603088558123
394660,글로벌자율주행,KOSPI,15145.0,1,False,False,False,False,True,442519561.5,5.53271549020975,45.2544704264099,367538860.0,15.144746335629634
395290,미디어,KOSPI,8250.0,1,True,False,False,False,False,1424596375.25,7.073329007138218,31.758957654723133,657162000.0,-8.589536548950305
399110,미국S,KOSPI,19615.0,1,False,False,False,False,True,845297400.0,1.3171487603305776,53.15985130111524,485235870.0,8.046622820063675
400970,메타버스,KOSPI,8000.0,1,False,False,False,False,True,576622653.25,9.8901098901099,41.14977307110439,176176000.0,2.4793600163967033
401170,메타버스,KOSPI,7970.0,1,False,False,False,False,True,425669390.0,9.553264604811007,40.455840455840466,158491420.0,9.14982285408299
407820,에셋플러스,KOSPI,8635.0,1,False,False,False,False,True,57620243.5,10.280970625798203,36.544850498338874,2435070.0,6.315523790176125
407830,에셋플러스,KOSPI,15060.0,1,False,False,True,False,False,301131618.0,3.9337474120082705,60.14492753623188,144877200.0,-4.26409379067465
409820,미국나스닥100레버리지,KOSPI,14455.0,1,True,False,False,False,False,2489348062.5,1.8316308559351846,45.99786552828174,1828080485.0,-0.6897101348709911
411860,독일DAX,KOSPI,17085.0,1,False,False,False,False,True,257223877.0,0.8857395925597977,35.65573770491804,82691400.0,0.1397619328820321
416090,중국과창판STAR50,KOSPI,11430.0,1,False,False,False,False,True,285169953.5,10.221793635486986,38.35294117647059,130633470.0,15.946792290907762
418670,글로벌AI사이버보안,KOSPI,12095.0,1,False,False,True,False,False,881750366.75,12.511627906976752,67.51054852320675,393450350.0,-14.505536994645196
419420,미국클린에너지나스닥,KOSPI,9145.0,1,False,False,False,False,True,89550003.75,7.009127076995081,45.960502692998205,14906350.0,17.17358603705992
424460,글로벌워터MSCI,KOSPI,16120.0,1,False,False,False,False,True,28300446.0,6.719629261833826,34.52054794520548,16861520.0,5.130217665854819
429010,미국나스닥넥스트100,KOSPI,17235.0,1,False,False,False,False,True,16691134.0,2.072845721054195,48.73991935483871,7324875.0,8.843133583395723
429980,한국형글로벌전기차,KOSPI,16175.0,1,False,False,False,False,True,33730111.0,9.401420358471423,49.819059107358264,15528000.0,16.46129039109754
430500,물가채KIS,KOSPI,113880.0,1,False,False,True,False,False,77525996.5,2.043010752688179,57.129277566539926,112968960.0,-0.6631788288705254
433880,액티브,KOSPI,17610.0,1,False,False,False,False,True,848229759.25,0.9458297506448776,49.54545454545455,419311710.0,6.041697088670683
433970,액티브,KOSPI,13645.0,1,False,False,False,False,True,801896647.0,0.8499630450850004,46.09375000000001,441784165.0,2.3869400936977314
435530,액티브,KOSPI,15120.0,1,False,False,False,False,True,51210827.0,3.810504634397538,56.99999999999999,33188400.0,7.422489025961498
435540,액티브,KOSPI,16697.0,1,False,False,False,False,True,76064562.5,3.8693623639191266,51.84025058731401,28718840.0,8.42764011920092
435550,액티브,KOSPI,17125.0,1,False,False,False,False,True,182571352.75,4.103343465045595,43.54243542435424,46991000.0,9.02487199525066
438330,우량회사채액티브,KOSPI,115265.0,1,True,False,False,False,False,2770496816.0,0.36571030519396697,45.9504132231405,1483345285.0,-0.6905267300711393
438900,푸드,KOSPI,11225.0,1,True,False,False,False,False,1089794911.25,1.6296966953372571,24.454148471615724,146452575.0,-7.513260209073591
439870,국고채30년액티브,KOSPI,102870.0,1,True,False,False,False,False,2561054312.25,1.2250922509225104,43.63929146537843,2554982190.0,-9.84856451782522
442550,액티브,KOSPI,14125.0,1,False,False,False,False,True,222741144.0,1.618705035971213,43.02325581395349,74904875.0,4.463725757019965
442560,액티브,KOSPI,15315.0,1,False,False,False,False,True,384276203.5,2.78523489932887,45.22821576763485,121784880.0,6.7544588197202104
445910,배당귀족,KOSPI,20030.0,1,False,False,False,False,True,684059291.25,18.654108168947346,34.91005996002664,565506990.0,19.479871846951212
446700,배터리,KOSPI,11990.0,1,False,False,False,False,True,324376555.75,14.84674329501916,38.101884159106774,168915120.0,17.602632572692457
449780,미국S,KOSPI,16450.0,1,False,False,False,False,True,276340290.25,0.27430661383724964,39.00709219858156,86987600.0,1.1573134585347367
451530,국고채30년스트립액티브,KOSPI,47120.0,1,True,False,False,False,False,3263003810.25,1.4642549526270532,44.07171775592829,1921600720.0,-14.984442983014034
452440,밸류알파액티브,KOSPI,17975.0,1,False,False,False,False,True,7848484.75,9.90522775909508,33.93881453154877,9922200.0,12.151025472165177
453060,금리액티브,KOSPI,110055.0,1,False,False,False,False,True,161620865.0,0.6447187928669385,87.75510204081633,43801890.0,1.0578684966752627
453080,미국나스닥100,KOSPI,19335.0,1,False,False,False,False,True,698458690.0,0.8607198748043832,46.68769716088328,189038295.0,0.7559956591805417
453330,미국S,KOSPI,15835.0,1,False,False,False,False,True,559691262.95,0.34854245880862056,37.56613756613756,525246950.0,0.8619926406096434
453640,미국S,KOSPI,13560.0,1,False,False,False,False,True,618671437.5,2.1468926553672274,49.66887417218543,329385960.0,9.18353502629543
453660,미국S,KOSPI,17890.0,1,False,False,False,False,True,99845260.25,0.16797312430010258,43.626062322946176,82311890.0,1.2753103360823026
453810,인도Nifty50,KOSPI,12740.0,1,True,False,False,False,False,3304180294.5,0.0,21.35135135135134,2876679260.0,-7.378697173050974
453850,미국30년국채액티브,KOSPI,7570.0,1,True,False,False,False,False,22011523462.8,0.6648936170212671,32.758620689655174,10822957690.0,-0.5904167585909836
453870,인도니프티50,KOSPI,12520.0,1,True,False,False,False,False,3108378186.5,0.0,20.05730659025788,2032859880.0,-7.295448369414315
458210,금리액티브,KOSPI,109150.0,1,False,False,False,False,True,168147801.75,0.6779504681086568,86.95652173913044,269382200.0,1.0856590521026943
458250,미국30년국채스트립액티브,KOSPI,37385.0,1,True,False,False,False,False,8859045913.0,0.999594758881539,33.02845528455285,5804955875.0,-2.3482649806015665
458260,미국투자등급회사채액티브,KOSPI,47685.0,1,True,False,False,False,False,1586632958.0,0.0,21.982951996410947,1115256780.0,-0.45582402318168347
459560,테슬라밸류체인FactSet,KOSPI,19340.0,1,False,False,False,False,True,350000714.5,2.3280423280423346,43.72955288985823,333112160.0,9.15280715735387
459750,글로벌주식분산액티브,KOSPI,16965.0,1,False,False,False,False,True,354390069.25,2.6626323751891112,29.411764705882348,255933990.0,8.217307242107585
460660,미국S,KOSPI,11930.0,1,False,False,False,False,True,638356843.2,7.652048366720798,41.33558748943364,37853890.0,9.034609577497754
460850,동국씨엠,KOSPI,5660.0,1,False,True,False,False,False,756182934.0,12.5248508946322,42.69662921348315,233922140.0,-0.9978922696145753
460960,글로벌인컴TOP10,KOSPI,11690.0,1,False,False,False,False,True,897435735.2,2.229995627459558,48.18523153942428,300117370.0,6.295242537737544
461270,회사채,KOSPI,11125.0,1,False,False,False,False,True,230333859.45,0.6787330316742057,89.47368421052632,137282500.0,0.9816322353339624
461460,국고채10년액티브,KOSPI,52970.0,1,True,False,False,False,False,1144352288.5,1.0203108610660871,44.714285714285715,20128600.0,-3.2040164942402583
462870,시프트업,KOSPI,30000.0,1,True,False,False,False,False,2592707487.5,6.382978723404253,33.755274261603375,1652370000.0,-25.303919676814957
464240,회사채,KOSPI,52205.0,1,False,False,False,False,True,95744117.0,0.883125917909866,62.31884057971014,42651485.0,1.0561778851993608
464610,의료기기소부장Fn,KOSPI,9950.0,1,True,False,False,False,False,1398049707.0,4.791995787256442,31.270718232044203,225049100.0,-13.41087193946593
465670,미국캐시카우100,KOSPI,14605.0,1,False,False,False,False,True,110487785.35,2.0614954577218736,47.12041884816754,71272400.0,8.246605110751727
465780,마이티,KOSPI,105080.0,1,False,False,False,False,True,1569770.25,0.7150114056779122,89.1891891891892,12714680.0,0.8929477144958176
471230,국고채10년액티브,KOSPI,107300.0,1,True,False,False,False,False,3975707354.25,1.121477711808505,46.12272420768712,8536251500.0,-3.072152078257717
472830,미국30년국채커버드콜,KOSPI,9270.0,1,False,False,False,False,True,745907527.9,5.677154582763344,58.30164765525982,239360670.0,6.7659309568795845
472870,미국30년국채엔화노출,KOSPI,7995.0,1,True,False,False,False,False,7044743430.8,1.5883100381194337,37.93532338308457,1474901610.0,-1.6208261143487168
473440,월만기자동연장회사채AA-이상액티브,KOSPI,10690.0,1,False,False,False,False,True,885469765.15,0.7540056550424223,50.0,50520940.0,1.097317280075516
473490,글로벌AI반도체,KOSPI,22150.0,1,False,False,False,False,True,292198635.5,7.1549513811620225,48.01084990958409,84413650.0,11.506993099403594
475050,포커스,KOSPI,10950.0,1,True,False,False,False,False,10763803804.75,6.881405563689613,33.90557939914163,5859235500.0,-8.707967626761492
