code,name,signal_date,entry_date,entry_price,exit_price,return,days,reason,scan_close
011000,진원생명과학,2026-03-17,2026-03-19,1018.0,967.0999999999999,-5.0,2,stop_loss,1083.0
011040,경동제약,2026-03-17,2026-03-19,5400.0,5510.0,2.037037037037037,5,time_exit,5470.0
011155,CJ씨푸드1우,2026-03-17,2026-03-19,13500.0,12825.0,-5.0,5,stop_loss,15680.0
011320,유니크,2026-03-17,2026-03-19,3750.0,3805.0,1.4666666666666666,5,time_exit,3850.0
011370,서한,2026-03-17,2026-03-19,1030.0,1039.0,0.8737864077669903,5,time_exit,1035.0
011500,한농화성,2026-03-17,2026-03-19,20600.0,19570.0,-5.0,2,stop_loss,21700.0
011760,현대코퍼레이션,2026-03-17,2026-03-19,25000.0,25950.0,3.8,5,time_exit,25450.0
011790,SKC,2026-03-17,2026-03-19,96300.0,98100.0,1.8691588785046727,5,time_exit,99000.0
012030,DB,2026-03-17,2026-03-19,1715.0,1694.0,-1.2244897959183674,5,time_exit,1741.0
0120G0,삼양바이오팜,2026-03-17,2026-03-19,87500.0,96250.00000000001,10.0,1,take_profit,85700.0
012170,아센디오,2026-03-17,2026-03-19,1281.0,1409.1000000000001,10.0,3,take_profit,1314.0
012200,계양전기,2026-03-17,2026-03-19,6800.0,6460.0,-5.0,2,stop_loss,7180.0
012205,계양전기우,2026-03-17,2026-03-19,5410.0,5139.5,-5.0,2,stop_loss,5690.0
012330,현대모비스,2026-03-17,2026-03-19,411000.0,390450.0,-5.0,2,stop_loss,412500.0
012450,한화에어로스페이스,2026-03-17,2026-03-19,1361000.0,1292950.0,-5.0,2,stop_loss,1396000.0
012620,원일특강,2026-03-17,2026-03-19,8540.0,9394.0,10.0,4,take_profit,8660.0
012800,대창,2026-03-17,2026-03-19,1310.0,1315.0,0.38167938931297707,5,time_exit,1328.0
012860,모베이스전자,2026-03-17,2026-03-19,3750.0,3562.5,-5.0,4,stop_loss,3840.0
013120,동원개발,2026-03-17,2026-03-19,2890.0,2985.0,3.2871972318339098,5,time_exit,2860.0
013520,화승코퍼레이션,2026-03-17,2026-03-19,2820.0,2750.0,-2.4822695035460995,5,time_exit,2970.0
014190,원익큐브,2026-03-17,2026-03-19,1739.0,1751.0,0.690051753881541,5,time_exit,1824.0
014285,금강공업우,2026-03-17,2026-03-19,6780.0,6950.0,2.5073746312684366,5,time_exit,6770.0
014470,부방,2026-03-17,2026-03-19,1316.0,1328.0,0.911854103343465,5,time_exit,1395.0
014580,태경비케이,2026-03-17,2026-03-19,4420.0,4570.0,3.3936651583710407,5,time_exit,4460.0
014825,동원시스템즈우,2026-03-17,2026-03-19,16220.0,16370.0,0.9247842170160296,5,time_exit,16390.0
014950,삼익제약,2026-03-17,2026-03-19,11200.0,10640.0,-5.0,2,stop_loss,11970.0
015230,대창단조,2026-03-17,2026-03-19,6260.0,6886.000000000001,10.0,2,take_profit,6350.0
015760,한국전력,2026-03-17,2026-03-19,48100.0,45695.0,-5.0,2,stop_loss,48200.0
016090,대현,2026-03-17,2026-03-19,1645.0,1684.0,2.370820668693009,5,time_exit,1649.0
016380,KG스틸,2026-03-17,2026-03-19,5600.0,5740.0,2.5,5,time_exit,5650.0
016590,신대양제지,2026-03-17,2026-03-19,11900.0,13090.000000000002,10.0,5,take_profit,12880.0
017000,신원종합개발,2026-03-17,2026-03-19,2930.0,3223.0000000000005,10.0,1,take_profit,2950.0
017250,인터엠,2026-03-17,2026-03-19,1041.0,1035.0,-0.5763688760806917,5,time_exit,1040.0
017800,현대엘리베이터,2026-03-17,2026-03-19,86800.0,86700.0,-0.1152073732718894,5,time_exit,87100.0
017810,풀무원,2026-03-17,2026-03-19,11670.0,12120.0,3.8560411311053984,5,time_exit,12040.0
018290,브이티,2026-03-17,2026-03-19,14640.0,16104.000000000002,10.0,1,take_profit,14980.0
018310,삼목에스폼,2026-03-17,2026-03-19,18000.0,19800.0,10.0,1,take_profit,18590.0
019660,글로본,2026-03-17,2026-03-19,2605.0,2865.5000000000005,10.0,2,take_profit,2440.0
019680,대교,2026-03-17,2026-03-19,1531.0,1640.0,7.119529719137818,5,time_exit,1653.0
019770,서연탑메탈,2026-03-17,2026-03-19,3835.0,3940.0,2.737940026075619,5,time_exit,3925.0
020150,롯데에너지머티리얼즈,2026-03-17,2026-03-19,37500.0,41250.0,10.0,2,take_profit,36800.0
020560,아시아나항공,2026-03-17,2026-03-19,7000.0,7060.0,0.8571428571428572,5,time_exit,7030.0
021050,서원,2026-03-17,2026-03-19,1201.0,1196.0,-0.4163197335553705,5,time_exit,1266.0
021320,KCC건설,2026-03-17,2026-03-19,6450.0,7095.000000000001,10.0,1,take_profit,6270.0
021650,한국큐빅,2026-03-17,2026-03-19,2290.0,2280.0,-0.43668122270742354,5,time_exit,2310.0
022100,포스코DX,2026-03-17,2026-03-19,31100.0,30350.0,-2.4115755627009645,5,time_exit,31300.0
023000,삼원강재,2026-03-17,2026-03-19,2310.0,2360.0,2.1645021645021645,5,time_exit,2350.0
023350,한국종합기술,2026-03-17,2026-03-19,4440.0,4575.0,3.040540540540541,5,time_exit,4475.0
023410,유진기업,2026-03-17,2026-03-19,4150.0,4295.0,3.493975903614458,5,time_exit,4250.0
023590,다우기술,2026-03-17,2026-03-19,48750.0,47650.0,-2.2564102564102564,5,time_exit,49000.0
023800,인지컨트롤스,2026-03-17,2026-03-19,6600.0,6710.0,1.6666666666666667,5,time_exit,6770.0
023960,에쓰씨엔지니어링,2026-03-17,2026-03-19,1364.0,1500.4,10.0,2,take_profit,1426.0
024110,기업은행,2026-03-17,2026-03-19,23400.0,23400.0,0.0,5,time_exit,23200.0
024840,KBI메탈,2026-03-17,2026-03-19,2115.0,2326.5,10.0,1,take_profit,2130.0
024900,디와이덕양,2026-03-17,2026-03-19,2025.0,2020.0,-0.24691358024691357,5,time_exit,2020.0
024910,경창산업,2026-03-17,2026-03-19,1723.0,1895.3000000000002,10.0,1,take_profit,1858.0
025560,미래산업,2026-03-17,2026-03-19,13120.0,13360.0,1.8292682926829267,5,time_exit,13540.0
026150,특수건설,2026-03-17,2026-03-19,6370.0,7007.000000000001,10.0,1,take_profit,6350.0
026910,광진실업,2026-03-17,2026-03-19,1828.0,1736.6,-5.0,2,stop_loss,1939.0
026960,동서,2026-03-17,2026-03-19,25650.0,27250.0,6.237816764132553,5,time_exit,25500.0
027050,코리아나,2026-03-17,2026-03-19,1849.0,1811.0,-2.055164954029205,5,time_exit,1883.0
028100,동아지질,2026-03-17,2026-03-19,17670.0,17200.0,-2.659875495189587,5,time_exit,16410.0
028260,삼성물산,2026-03-17,2026-03-19,288500.0,274075.0,-5.0,2,stop_loss,279500.0
02826K,삼성물산우B,2026-03-17,2026-03-19,184000.0,182500.0,-0.8152173913043478,5,time_exit,177000.0
028300,HLB,2026-03-17,2026-03-19,50100.0,49950.0,-0.29940119760479045,5,time_exit,50700.0
029480,광무,2026-03-17,2026-03-19,2205.0,2094.75,-5.0,3,stop_loss,2260.0
029780,삼성카드,2026-03-17,2026-03-19,59200.0,56240.0,-5.0,4,stop_loss,58600.0
030000,제일기획,2026-03-17,2026-03-19,20550.0,19830.0,-3.5036496350364965,5,time_exit,20800.0
030610,교보증권,2026-03-17,2026-03-19,12650.0,12710.0,0.47430830039525695,5,time_exit,12700.0
031440,신세계푸드,2026-03-17,2026-03-19,47700.0,48850.0,2.410901467505241,5,time_exit,48500.0
032350,롯데관광개발,2026-03-17,2026-03-19,20050.0,19047.5,-5.0,5,stop_loss,21600.0
032560,황금에스티,2026-03-17,2026-03-19,5890.0,5960.0,1.1884550084889642,5,time_exit,5880.0
032640,LG유플러스,2026-03-17,2026-03-19,15200.0,15950.0,4.934210526315789,5,time_exit,15800.0
032940,원익,2026-03-17,2026-03-19,10270.0,9850.0,-4.089581304771178,5,time_exit,10480.0
033530,SJG세종,2026-03-17,2026-03-19,8170.0,7761.5,-5.0,2,stop_loss,8580.0
033780,KT&G,2026-03-17,2026-03-19,154400.0,155500.0,0.7124352331606217,5,time_exit,155500.0
034220,LG디스플레이,2026-03-17,2026-03-19,11680.0,11530.0,-1.2842465753424657,5,time_exit,11580.0
034230,파라다이스,2026-03-17,2026-03-19,17620.0,16739.0,-5.0,2,stop_loss,18070.0
034310,NICE,2026-03-17,2026-03-19,14310.0,13870.0,-3.0747728860936405,5,time_exit,14500.0
03481K,해성산업1우,2026-03-17,2026-03-19,7250.0,7340.0,1.2413793103448276,5,time_exit,7280.0
034830,한국토지신탁,2026-03-17,2026-03-19,1538.0,1691.8000000000002,10.0,1,take_profit,1507.0
035250,강원랜드,2026-03-17,2026-03-19,17850.0,18240.0,2.1848739495798317,5,time_exit,18100.0
035420,NAVER,2026-03-17,2026-03-19,220000.0,209000.0,-5.0,2,stop_loss,224000.0
035600,KG이니시스,2026-03-17,2026-03-19,10310.0,10160.0,-1.454898157129001,5,time_exit,10450.0
035610,솔본,2026-03-17,2026-03-19,3750.0,3562.5,-5.0,2,stop_loss,3775.0
035720,카카오,2026-03-17,2026-03-19,49900.0,47405.0,-5.0,2,stop_loss,51300.0
036530,SNT홀딩스,2026-03-17,2026-03-19,59700.0,65670.0,10.0,1,take_profit,59500.0
036560,KZ정밀,2026-03-17,2026-03-19,13030.0,13250.0,1.688411358403684,5,time_exit,13310.0
037230,한국팩키지,2026-03-17,2026-03-19,1812.0,1993.2000000000003,10.0,2,take_profit,1819.0
037270,YG PLUS,2026-03-17,2026-03-19,6050.0,5747.5,-5.0,2,stop_loss,6250.0
037330,인지디스플레,2026-03-17,2026-03-19,1371.0,1430.0,4.303428154631655,5,time_exit,1390.0
037350,성도이엔지,2026-03-17,2026-03-19,11700.0,11115.0,-5.0,3,stop_loss,10910.0
037440,희림,2026-03-17,2026-03-19,3950.0,4345.0,10.0,1,take_profit,4055.0
037560,LG헬로비전,2026-03-17,2026-03-19,2235.0,2265.0,1.342281879194631,5,time_exit,2295.0
038110,에코플라스틱,2026-03-17,2026-03-19,2925.0,3217.5000000000005,10.0,2,take_profit,2930.0
038290,마크로젠,2026-03-17,2026-03-19,15940.0,16120.0,1.1292346298619824,5,time_exit,16410.0
039010,현대에이치티,2026-03-17,2026-03-19,8540.0,8113.0,-5.0,3,stop_loss,8770.0
039130,하나투어,2026-03-17,2026-03-19,41450.0,41250.0,-0.48250904704463204,5,time_exit,42350.0
039290,인포뱅크,2026-03-17,2026-03-19,4500.0,4670.0,3.7777777777777777,5,time_exit,4550.0
039420,케이엘넷,2026-03-17,2026-03-19,2850.0,2900.0,1.7543859649122806,5,time_exit,2875.0
040300,YTN,2026-03-17,2026-03-19,3185.0,3195.0,0.3139717425431711,5,time_exit,3240.0
041190,우리기술투자,2026-03-17,2026-03-19,6740.0,6403.0,-5.0,2,stop_loss,7100.0
041460,한국전자인증,2026-03-17,2026-03-19,3810.0,3995.0,4.8556430446194225,5,time_exit,3870.0
041830,인바디,2026-03-17,2026-03-19,28600.0,29750.0,4.020979020979021,5,time_exit,29250.0
042660,한화오션,2026-03-17,2026-03-19,130000.0,123500.0,-5.0,2,stop_loss,132700.0
043370,피에이치에이,2026-03-17,2026-03-19,12490.0,12490.0,0.0,5,time_exit,12580.0
044450,KSS해운,2026-03-17,2026-03-19,10420.0,10600.0,1.727447216890595,5,time_exit,10480.0
044780,에이치케이,2026-03-17,2026-03-19,1467.0,1440.0,-1.8404907975460123,5,time_exit,1443.0
045100,한양이엔지,2026-03-17,2026-03-19,28600.0,31460.000000000004,10.0,2,take_profit,28200.0
047310,파워로직스,2026-03-17,2026-03-19,5010.0,4759.5,-5.0,5,stop_loss,5220.0
047810,한국항공우주,2026-03-17,2026-03-19,189300.0,179835.0,-5.0,2,stop_loss,202000.0
047820,초록뱀미디어,2026-03-17,2026-03-19,4170.0,4260.0,2.158273381294964,5,time_exit,4200.0
047920,HLB제약,2026-03-17,2026-03-19,14800.0,15520.0,4.864864864864865,5,time_exit,15540.0
049630,재영솔루텍,2026-03-17,2026-03-19,3000.0,2850.0,-5.0,2,stop_loss,3100.0
049800,우진플라임,2026-03-17,2026-03-19,2450.0,2520.0,2.857142857142857,5,time_exit,2505.0
049950,미래컴퍼니,2026-03-17,2026-03-19,14830.0,14088.5,-5.0,2,stop_loss,14890.0
051490,나라엠앤디,2026-03-17,2026-03-19,3545.0,3520.0,-0.7052186177715092,5,time_exit,3610.0
052420,오성첨단소재,2026-03-17,2026-03-19,1364.0,1420.0,4.105571847507331,5,time_exit,1370.0
052790,액토즈소프트,2026-03-17,2026-03-19,5410.0,5510.0,1.8484288354898337,5,time_exit,5610.0
053060,세동,2026-03-17,2026-03-19,1220.0,1239.0,1.557377049180328,5,time_exit,1232.0
053450,세코닉스,2026-03-17,2026-03-19,5270.0,5150.0,-2.2770398481973433,5,time_exit,5210.0
053700,삼보모터스,2026-03-17,2026-03-19,6180.0,6020.0,-2.5889967637540456,5,time_exit,6690.0
054040,한국컴퓨터,2026-03-17,2026-03-19,5140.0,5210.0,1.3618677042801557,5,time_exit,5170.0
054920,한컴위드,2026-03-17,2026-03-19,4395.0,4175.25,-5.0,2,stop_loss,4505.0
055490,테이팩스,2026-03-17,2026-03-19,14730.0,15150.0,2.8513238289205702,5,time_exit,15100.0
055550,신한지주,2026-03-17,2026-03-19,92200.0,93400.0,1.3015184381778742,5,time_exit,91200.0
056080,유진로봇,2026-03-17,2026-03-19,28400.0,26980.0,-5.0,2,stop_loss,28650.0
057030,YBM넷,2026-03-17,2026-03-19,2635.0,2615.0,-0.7590132827324478,5,time_exit,2685.0
058850,KTcs,2026-03-17,2026-03-19,2560.0,2600.0,1.5625,5,time_exit,2605.0
058860,KTis,2026-03-17,2026-03-19,2785.0,2850.0,2.333931777378815,5,time_exit,2800.0
059090,미코,2026-03-17,2026-03-19,14340.0,13623.0,-5.0,5,stop_loss,14330.0
059210,메타바이오메드,2026-03-17,2026-03-19,4345.0,4420.0,1.726121979286536,5,time_exit,4345.0
059270,해성에어로보틱스,2026-03-17,2026-03-19,10610.0,10079.5,-5.0,3,stop_loss,11220.0
060720,KH바텍,2026-03-17,2026-03-19,14550.0,13822.5,-5.0,5,stop_loss,15170.0
060850,영림원소프트랩,2026-03-17,2026-03-19,5950.0,6150.0,3.361344537815126,5,time_exit,6090.0
060980,HL홀딩스,2026-03-17,2026-03-19,44600.0,45150.0,1.2331838565022422,5,time_exit,45500.0
061970,LB세미콘,2026-03-17,2026-03-19,4700.0,5170.0,10.0,4,take_profit,4535.0
062040,산일전기,2026-03-17,2026-03-19,149400.0,164340.0,10.0,4,take_profit,139800.0
063080,컴투스홀딩스,2026-03-17,2026-03-19,17900.0,17780.0,-0.6703910614525139,5,time_exit,18500.0
063160,종근당바이오,2026-03-17,2026-03-19,19210.0,19400.0,0.989068193649141,5,time_exit,19350.0
063440,SM Life Design,2026-03-17,2026-03-19,1414.0,1555.4,10.0,4,take_profit,1446.0
064260,다날,2026-03-17,2026-03-19,7080.0,6726.0,-5.0,2,stop_loss,7410.0
064290,인텍플러스,2026-03-17,2026-03-19,15500.0,17050.0,10.0,1,take_profit,16100.0
064960,SNT모티브,2026-03-17,2026-03-19,32100.0,35310.0,10.0,3,take_profit,33100.0
065370,위세아이텍,2026-03-17,2026-03-19,4915.0,4940.0,0.508646998982706,5,time_exit,5130.0
065500,오리엔트정공,2026-03-17,2026-03-19,2180.0,2160.0,-0.9174311926605505,5,time_exit,2305.0
066130,하츠,2026-03-17,2026-03-19,4240.0,4260.0,0.4716981132075472,5,time_exit,4290.0
066570,LG전자,2026-03-17,2026-03-19,115200.0,109440.0,-5.0,2,stop_loss,114500.0
066575,LG전자우,2026-03-17,2026-03-19,52600.0,51500.0,-2.091254752851711,5,time_exit,52600.0
066620,국보디자인,2026-03-17,2026-03-19,22750.0,23000.0,1.098901098901099,5,time_exit,21600.0
066670,디티씨,2026-03-17,2026-03-19,2715.0,2675.0,-1.4732965009208103,5,time_exit,2690.0
067010,이씨에스,2026-03-17,2026-03-19,2155.0,2370.5,10.0,1,take_profit,2170.0
067160,SOOP,2026-03-17,2026-03-19,62400.0,60200.0,-3.5256410256410255,5,time_exit,63700.0
067170,오텍,2026-03-17,2026-03-19,1690.0,1795.0,6.21301775147929,5,time_exit,1796.0
067290,JW신약,2026-03-17,2026-03-19,1904.0,1975.0,3.7289915966386555,5,time_exit,2010.0
067730,로지시스,2026-03-17,2026-03-19,2380.0,2618.0,10.0,2,take_profit,2405.0
067830,세이브존I&C,2026-03-17,2026-03-19,2950.0,3245.0000000000005,10.0,1,take_profit,3000.0
068100,케이웨더,2026-03-17,2026-03-19,2675.0,2765.0,3.364485981308411,5,time_exit,2770.0
068290,삼성출판사,2026-03-17,2026-03-19,9210.0,9130.0,-0.8686210640608035,5,time_exit,9370.0
068330,일신바이오,2026-03-17,2026-03-19,1412.0,1411.0,-0.0708215297450425,5,time_exit,1470.0
068790,DMS,2026-03-17,2026-03-19,7820.0,7429.0,-5.0,2,stop_loss,8080.0
069080,웹젠,2026-03-17,2026-03-19,12130.0,12060.0,-0.5770816158285244,5,time_exit,12400.0
069510,에스텍,2026-03-17,2026-03-19,14640.0,14830.0,1.2978142076502732,5,time_exit,14880.0
069620,대웅제약,2026-03-17,2026-03-19,158100.0,150195.0,-5.0,2,stop_loss,165000.0
071050,한국금융지주,2026-03-17,2026-03-19,226500.0,215175.0,-5.0,2,stop_loss,233500.0
071320,지역난방공사,2026-03-17,2026-03-19,89200.0,90200.0,1.1210762331838564,5,time_exit,88400.0
071850,캐스텍코리아,2026-03-17,2026-03-19,1431.0,1574.1000000000001,10.0,1,take_profit,1453.0
072470,우리산업홀딩스,2026-03-17,2026-03-19,3770.0,3710.0,-1.5915119363395225,5,time_exit,3850.0
073190,듀오백,2026-03-17,2026-03-19,1146.0,1260.6000000000001,10.0,4,take_profit,1141.0
075580,세진중공업,2026-03-17,2026-03-19,16800.0,18480.0,10.0,5,take_profit,17240.0
076610,해성옵틱스,2026-03-17,2026-03-19,1215.0,1336.5,10.0,1,take_profit,1397.0
078935,GS우,2026-03-17,2026-03-19,54100.0,53900.0,-0.36968576709796674,5,time_exit,54300.0
079650,서산,2026-03-17,2026-03-19,1478.0,1502.0,1.6238159675236805,5,time_exit,1570.0
079810,디이엔티,2026-03-17,2026-03-19,4230.0,4320.0,2.127659574468085,5,time_exit,4330.0
079940,가비아,2026-03-17,2026-03-19,25650.0,26850.0,4.678362573099415,5,time_exit,27400.0
079980,휴비스,2026-03-17,2026-03-19,2430.0,2673.0,10.0,4,take_profit,2580.0
081000,일진다이아,2026-03-17,2026-03-19,13420.0,13530.0,0.819672131147541,5,time_exit,13540.0
082210,옵트론텍,2026-03-17,2026-03-19,1984.0,2182.4,10.0,3,take_profit,2020.0
082740,한화엔진,2026-03-17,2026-03-19,48400.0,45980.0,-5.0,2,stop_loss,49250.0
083420,그린케미칼,2026-03-17,2026-03-19,5540.0,6094.000000000001,10.0,5,take_profit,5620.0
083500,에프엔에스테크,2026-03-17,2026-03-19,16200.0,15390.0,-5.0,2,stop_loss,15600.0
083550,케이엠,2026-03-17,2026-03-19,3680.0,3755.0,2.0380434782608696,5,time_exit,3660.0
084010,대한제강,2026-03-17,2026-03-19,11450.0,10877.5,-5.0,5,stop_loss,11980.0
084670,동양고속,2026-03-17,2026-03-19,43550.0,41372.5,-5.0,2,stop_loss,44900.0
084690,대상홀딩스,2026-03-17,2026-03-19,9360.0,9370.0,0.10683760683760685,5,time_exit,9630.0
085660,차바이오텍,2026-03-17,2026-03-19,18620.0,19580.0,5.155746509129968,5,time_exit,19200.0
086520,에코프로,2026-03-17,2026-03-19,149100.0,141645.0,-5.0,2,stop_loss,149300.0
086900,메디톡스,2026-03-17,2026-03-19,105500.0,102500.0,-2.843601895734597,5,time_exit,115400.0
086980,쇼박스,2026-03-17,2026-03-19,2705.0,2735.0,1.1090573012939002,5,time_exit,2740.0
089010,켐트로닉스,2026-03-17,2026-03-19,29450.0,28500.0,-3.225806451612903,5,time_exit,29500.0
089140,넥스턴앤롤코리아,2026-03-17,2026-03-19,2140.0,2185.0,2.102803738317757,5,time_exit,2235.0
089470,HDC현대EP,2026-03-17,2026-03-19,5200.0,5360.0,3.076923076923077,5,time_exit,5230.0
089590,제주항공,2026-03-17,2026-03-19,4940.0,5080.0,2.834008097165992,5,time_exit,5200.0
089600,KT나스미디어,2026-03-17,2026-03-19,11650.0,11860.0,1.8025751072961373,5,time_exit,11980.0
090350,노루페인트,2026-03-17,2026-03-19,8470.0,9317.0,10.0,5,take_profit,8500.0
090360,로보스타,2026-03-17,2026-03-19,65300.0,62035.0,-5.0,2,stop_loss,65100.0
090410,덕신이피씨,2026-03-17,2026-03-19,1193.0,1197.0,0.3352891869237217,5,time_exit,1240.0
090430,아모레퍼시픽,2026-03-17,2026-03-19,132400.0,136000.0,2.719033232628399,5,time_exit,132700.0
090435,아모레퍼시픽우,2026-03-17,2026-03-19,46350.0,47700.0,2.912621359223301,5,time_exit,48250.0
091120,이엠텍,2026-03-17,2026-03-19,6710.0,6790.0,1.1922503725782414,5,time_exit,6670.0
092130,이크레더블,2026-03-17,2026-03-19,15070.0,14970.0,-0.6635700066357001,5,time_exit,15220.0
092440,기신정기,2026-03-17,2026-03-19,2200.0,2290.0,4.090909090909091,5,time_exit,2235.0
092780,DYP,2026-03-17,2026-03-19,4445.0,4375.0,-1.574803149606299,5,time_exit,4540.0
093050,LF,2026-03-17,2026-03-19,21100.0,23210.000000000004,10.0,5,take_profit,21350.0
093920,서원인텍,2026-03-17,2026-03-19,5030.0,5090.0,1.1928429423459244,5,time_exit,5020.0
094360,칩스앤미디어,2026-03-17,2026-03-19,16540.0,16900.0,2.176541717049577,5,time_exit,16560.0
094480,갤럭시아머니트리,2026-03-17,2026-03-19,8640.0,8208.0,-5.0,2,stop_loss,8760.0
094850,참좋은여행,2026-03-17,2026-03-19,5150.0,5240.0,1.7475728155339807,5,time_exit,5300.0
095190,이엠코리아,2026-03-17,2026-03-19,2245.0,2325.0,3.5634743875278394,5,time_exit,2330.0
095500,미래나노텍,2026-03-17,2026-03-19,9110.0,8654.5,-5.0,2,stop_loss,9450.0
097520,엠씨넥스,2026-03-17,2026-03-19,23350.0,22550.0,-3.4261241970021414,5,time_exit,24000.0
097950,CJ제일제당,2026-03-17,2026-03-19,199000.0,218900.00000000003,10.0,4,take_profit,203000.0
099390,브레인즈컴퍼니,2026-03-17,2026-03-19,4375.0,4485.0,2.5142857142857142,5,time_exit,4440.0
099410,동방선기,2026-03-17,2026-03-19,4785.0,5263.5,10.0,1,take_profit,5010.0
099430,바이오플러스,2026-03-17,2026-03-19,4900.0,5040.0,2.857142857142857,5,time_exit,4935.0
100250,진양홀딩스,2026-03-17,2026-03-19,3000.0,3010.0,0.33333333333333337,5,time_exit,3025.0
100700,세운메디칼,2026-03-17,2026-03-19,2430.0,2510.0,3.292181069958848,5,time_exit,2480.0
101170,우림피티에스,2026-03-17,2026-03-19,13360.0,12900.0,-3.44311377245509,5,time_exit,14090.0
101360,에코앤드림,2026-03-17,2026-03-19,17160.0,16302.0,-5.0,3,stop_loss,17770.0
102370,케이옥션,2026-03-17,2026-03-19,3370.0,3201.5,-5.0,2,stop_loss,3470.0
102780,Stock,2026-03-17,2026-03-19,18740.0,17803.0,-5.0,2,stop_loss,18395.0
103590,일진전기,2026-03-17,2026-03-19,79700.0,75715.0,-5.0,3,stop_loss,78200.0
104480,티케이케미칼,2026-03-17,2026-03-19,1881.0,2069.1000000000004,10.0,1,take_profit,1868.0
104520,Stock,2026-03-17,2026-03-19,14295.0,13580.25,-5.0,2,stop_loss,14215.0
104540,코렌텍,2026-03-17,2026-03-19,5730.0,5790.0,1.0471204188481675,5,time_exit,5880.0
104620,노랑풍선,2026-03-17,2026-03-19,4485.0,4485.0,0.0,5,time_exit,4600.0
105780,Stock,2026-03-17,2026-03-19,13130.0,12473.5,-5.0,2,stop_loss,12885.0
107600,새빗켐,2026-03-17,2026-03-19,26000.0,24700.0,-5.0,2,stop_loss,27100.0
108230,톱텍,2026-03-17,2026-03-19,4205.0,4220.0,0.356718192627824,5,time_exit,4370.0
108320,LX세미콘,2026-03-17,2026-03-19,50400.0,50700.0,0.5952380952380952,5,time_exit,50500.0
108450,Stock,2026-03-17,2026-03-19,31140.0,29583.0,-5.0,2,stop_loss,30570.0
108670,LX하우시스,2026-03-17,2026-03-19,28600.0,28500.0,-0.34965034965034963,5,time_exit,28750.0
109670,씨싸이트,2026-03-17,2026-03-19,5330.0,5330.0,0.0,5,time_exit,5380.0
109860,동일금속,2026-03-17,2026-03-19,7180.0,7260.0,1.1142061281337048,5,time_exit,7270.0
112040,위메이드,2026-03-17,2026-03-19,22000.0,20900.0,-5.0,2,stop_loss,22700.0
115310,인포바인,2026-03-17,2026-03-19,73400.0,69730.0,-5.0,3,stop_loss,76100.0
115570,스타플렉스,2026-03-17,2026-03-19,2630.0,2893.0000000000005,10.0,2,take_profit,2870.0
115610,이미지스,2026-03-17,2026-03-19,1328.0,1460.8000000000002,10.0,4,take_profit,1420.0
117730,티로보틱스,2026-03-17,2026-03-19,19930.0,18933.5,-5.0,2,stop_loss,20500.0
118990,모트렉스,2026-03-17,2026-03-19,8800.0,8590.0,-2.3863636363636367,5,time_exit,8510.0
121440,골프존홀딩스,2026-03-17,2026-03-19,4775.0,4960.0,3.87434554973822,5,time_exit,4835.0
121850,코이즈,2026-03-17,2026-03-19,2275.0,2275.0,0.0,5,time_exit,2355.0
122090,Stock,2026-03-17,2026-03-19,62645.0,59512.75,-5.0,2,stop_loss,61370.0
122350,삼기,2026-03-17,2026-03-19,1441.0,1510.0,4.788341429562804,5,time_exit,1511.0
122450,KX,2026-03-17,2026-03-19,3200.0,3160.0,-1.25,5,time_exit,3280.0
122630,Stock,2026-03-17,2026-03-19,88405.0,83984.75,-5.0,2,stop_loss,85450.0
123010,알엔티엑스,2026-03-17,2026-03-19,1287.0,1415.7,10.0,1,take_profit,1215.0
123040,엠에스오토텍,2026-03-17,2026-03-19,2460.0,2337.0,-5.0,3,stop_loss,2570.0
123320,Stock,2026-03-17,2026-03-19,88150.0,83742.5,-5.0,2,stop_loss,85250.0
123690,한국화장품,2026-03-17,2026-03-19,8240.0,7828.0,-5.0,5,stop_loss,8550.0
124560,태웅로직스,2026-03-17,2026-03-19,2825.0,2870.0,1.592920353982301,5,time_exit,2835.0
126600,BGF에코머티리얼즈,2026-03-17,2026-03-19,3420.0,3762.0000000000005,10.0,5,take_profit,3625.0
127980,화인써키트,2026-03-17,2026-03-19,5010.0,5230.0,4.39121756487026,5,time_exit,5180.0
129260,인터지스,2026-03-17,2026-03-19,2435.0,2465.0,1.2320328542094456,5,time_exit,2455.0
130500,GH신소재,2026-03-17,2026-03-19,2450.0,2470.0,0.8163265306122449,5,time_exit,2470.0
131090,시큐브,2026-03-17,2026-03-19,3845.0,3860.0,0.3901170351105332,5,time_exit,3900.0
131400,이브이첨단소재,2026-03-17,2026-03-19,1380.0,1446.0,4.782608695652174,5,time_exit,1413.0
131890,ACE 삼성그룹동일가중,2026-03-17,2026-03-19,32715.0,31580.0,-3.4693565642671556,5,time_exit,32160.0
134790,시디즈,2026-03-17,2026-03-19,19520.0,19120.0,-2.0491803278688523,5,time_exit,19620.0
136340,Stock,2026-03-17,2026-03-19,104842.0,104249.0,-0.5656130176837527,5,time_exit,104877.0
138040,메리츠금융지주,2026-03-17,2026-03-19,110700.0,105165.0,-5.0,2,stop_loss,111200.0
138360,앤로보틱스,2026-03-17,2026-03-19,1980.0,1881.0,-5.0,1,stop_loss,2210.0
138520,Stock,2026-03-17,2026-03-19,25635.0,24353.25,-5.0,2,stop_loss,25160.0
138530,Stock,2026-03-17,2026-03-19,9375.0,9540.0,1.76,5,time_exit,9270.0
